ticker,trade_date,open,high,low,close,volume,ma20,ma60,ma240,vol_ma20,vol_ratio_20,is_attention_stock,is_disposition_stock,is_usable,prev_close,prev_open,prev_high,prev_low,prior_high_60,prior_high_20,prior_low_60,prior_low_20,avg_volume_20,volume_ratio,range_pct,body_abs,body_pct,close_pos,upper_shadow,lower_shadow,upper_shadow_ratio,lower_shadow_ratio,ma60_slope_5d,ma60_rolling_off_close,pre_breakout_trend_days,overhead_supply_layer,unfilled_gap_down_count_240d,is_red,is_black,is_doji,new_low_count_60d,is_in_breakdown_pattern,higher_low_count_60d,upper_band_spread_60d,is_pattern_breakout,attack_intensity,score_attack_quality,score_overhead_supply,score_ma60_rolloff,score_shadow_position,score_pattern_breakout,score_attack_intensity,scanner_score
7788,2026-05-14,191.0,206.0,189.0,206.0,2814112,171.825,161.34166666666667,140.67083333333332,776077.45,3.626071083498174,1.0,,1,187.5,182.0,190.0,179.5,195.0,192.0,131.0,146.5,658628.5,4.272684829156345,0.08900523560209424,15.0,0.07853403141361257,1.0,0.0,2.0,0.0,0.13333333333333333,0.0008788254755998093,178.0,18,0.0,0.0,True,False,False,5.0,False,30.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
7822,2025-12-26,632.37,724.0,630.0,714.0,1387280,605.8,567.0666666666667,,351389.15,3.9479875801515214,0.0,,1,634.0,629.81,647.0,625.0,650.0,647.0,449.0,555.0,289753.05,4.787801198296274,0.1486471527744833,81.63,0.12908582001043692,0.8936170212765957,10.0,2.3700000000000045,0.12250398137939483,0.029033443586916632,0.014763339198902381,551.0,20,0.0,0.0,True,False,False,4.0,False,30.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6834,2025-04-28,37.1,37.55,34.3,34.9,5408215,28.142500000000002,30.37,,885332.85,6.108679916259743,0.0,,1,34.15,31.5,34.15,31.15,34.45,34.15,22.35,22.35,618734.2,8.7407726936704,0.0876010781671159,2.200000000000003,0.05929919137466315,0.18461538461538504,0.44999999999999574,0.6000000000000014,0.20454545454545234,0.27272727272727304,0.007909729520438002,30.15,4,0.0,0.0,False,True,False,4.0,False,32.0,0.020319303338171342,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
1815,2025-06-04,35.8,39.0,35.8,39.0,233057576,31.830000000000002,30.335833333333333,,80441138.0,2.8972436466525373,0.0,,1,35.5,36.05,36.9,34.75,36.9,36.9,22.2,28.25,70183214.4,3.3207025068945826,0.08938547486033528,3.200000000000003,0.08938547486033528,1.0,0.0,0.0,0.0,0.0,0.0069429077229477,33.8,11,0.0,0.0,True,False,False,9.0,False,38.0,0.042005420054200465,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
5284,2025-08-22,217.5,231.5,217.0,231.5,8461121,206.2,201.40833333333333,,2113697.5,4.0029952251918735,0.0,,1,210.5,206.5,211.5,206.5,229.5,220.5,147.5,190.0,1770052.45,4.78015270112476,0.06666666666666667,14.0,0.06436781609195402,1.0,0.0,0.5,0.0,0.03571428571428571,0.02619735054347827,152.5,20,0.0,0.0,True,False,False,2.0,False,35.0,0.0457516339869281,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
1717,2026-04-09,67.6,73.8,66.3,73.8,106577189,63.06,60.99083333333333,40.556875,33131769.45,3.2167671926136743,0.0,,1,67.1,62.8,67.1,62.5,72.2,68.9,40.6,57.4,28562667.45,3.7313457920751727,0.11094674556213019,6.200000000000003,0.091715976331361,1.0,0.0,1.2999999999999972,0.0,0.20967741935483816,0.03394739072697983,40.9,19,0.0,0.0,True,False,False,0.0,False,35.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
5272,2026-04-20,23.7,25.75,23.05,25.6,2204116,22.494999999999997,21.791666666666668,21.131874999999997,451834.7,4.878146808998954,0.0,,1,23.45,22.15,23.8,22.15,24.95,24.5,19.4,21.35,373689.35,5.898257469740575,0.11392405063291136,1.9000000000000021,0.0801687763713081,0.944444444444445,0.14999999999999858,0.6499999999999986,0.0789473684210518,0.3421052631578936,0.012859245487644388,19.8,19,0.0,0.0,True,False,False,0.0,False,37.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6560,2025-04-18,32.5,34.45,32.15,34.45,640699,29.567500000000003,30.610833333333336,,131560.4,4.869998875041426,0.0,,1,31.35,33.6,33.6,31.0,34.0,34.0,21.95,21.95,100126.0,6.398927351537063,0.0707692307692309,1.9500000000000028,0.06000000000000009,1.0,0.0,0.3500000000000014,0.0,0.17948717948717996,0.004374812019795948,29.9,3,0.0,0.0,True,False,False,5.0,False,35.0,0.029411764705882353,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
7642,2025-06-13,101.0,117.0,101.0,117.0,1377938,88.425,91.79333333333334,,495467.3,2.7810876721834115,0.0,,1,106.5,99.0,106.5,99.0,109.0,106.5,77.3,77.5,428505.5,3.2156833459547194,0.15841584158415842,16.0,0.15841584158415842,1.0,0.0,0.0,0.0,0.0,0.0014728611691972038,100.5,3,0.0,0.0,True,False,False,5.0,False,30.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
7750,2025-08-13,768.77,902.0,780.0,890.0,897971,716.6,712.1833333333333,,163642.7,5.487388071695223,0.0,,1,777.0,743.31,777.0,757.0,806.0,777.0,558.0,648.0,121689.7,7.3791865704328305,0.15869505833994563,121.23000000000002,0.1576934583815706,0.9016393442622951,12.0,-11.230000000000018,0.09898539965355109,-0.09263383650911504,0.026743236099764367,566.0,20,0.0,0.0,True,False,False,6.0,False,35.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
7792,2025-06-11,180.81,195.5,180.0,193.5,118188,166.225,163.11666666666667,,31344.5,3.7706136642792196,0.0,,1,182.0,175.26,183.5,178.0,183.5,183.5,142.5,162.0,27055.6,4.368337793284939,0.08572534704938886,12.689999999999998,0.07018417122946738,0.8709677419354839,2.0,0.8100000000000023,0.1576044129235619,0.06382978723404274,0.008761080189651826,165.0,20,0.0,0.0,True,False,False,1.0,False,32.0,0.04904632152588556,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
7751,2025-08-18,465.18,509.0,468.0,506.0,698536,454.075,423.60833333333335,,157789.0,4.4270259650545984,0.0,,1,471.5,446.76,473.0,447.5,473.0,473.0,330.0,423.5,129407.75,5.39794564081363,0.08813792510426072,40.81999999999999,0.0877509781159981,0.926829268292683,3.0,-2.819999999999993,0.07349338559529643,-0.06908378245957848,0.026452355471195288,341.0,20,0.0,0.0,True,False,False,0.0,False,32.0,0.03276955602536998,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6531,2025-12-30,415.0,448.0,413.5,442.5,14316782,400.775,394.68333333333334,317.10625,3292334.0,4.348520532849948,0.0,,1,411.0,414.5,423.0,407.0,442.0,434.0,338.0,372.5,2725456.65,5.25298466955987,0.08313253012048193,27.5,0.06626506024096386,0.8405797101449275,5.5,1.5,0.2,0.05454545454545454,0.01886630095729802,340.5,16,0.0,0.0,True,False,False,1.0,False,37.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
1313,2026-03-03,11.4,12.55,11.35,12.55,37238224,10.9025,10.618666666666666,9.617458333333333,6396746.1,5.8214322434964245,0.0,,1,11.45,11.45,11.6,10.95,11.8,11.8,9.27,10.0,4676940.65,7.96209034638915,0.10526315789473693,1.1500000000000004,0.10087719298245616,1.0,0.0,0.05000000000000071,0.0,0.04347826086956582,0.015476323297365369,9.5,15,0.0,0.0,True,False,False,3.0,False,33.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
5452,2026-03-20,36.85,39.6,36.6,39.45,23965684,32.989999999999995,30.415833333333335,26.63875,5106330.9,4.6933276494086975,0.0,,1,36.0,34.5,36.85,33.95,37.7,37.4,22.15,28.6,3948211.0,6.070010949262843,0.08141112618724558,2.6000000000000014,0.07055630936227955,0.9500000000000005,0.14999999999999858,0.25,0.05769230769230711,0.0961538461538461,0.037286497854321254,22.4,20,0.0,0.0,True,False,False,0.0,False,33.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
5460,2025-08-20,15.2,16.5,14.95,16.5,828036,14.469999999999999,13.981666666666666,,93007.55,8.902890141714302,0.0,,1,15.0,15.0,15.25,14.8,15.65,15.25,13.4,14.15,53274.35,15.542864436637895,0.10197368421052637,1.3000000000000007,0.08552631578947373,1.0,0.0,0.25,0.0,0.1923076923076922,0.007869285757193367,13.65,20,0.0,0.0,True,False,False,2.0,False,30.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
3167,2026-02-10,261.0,276.5,260.0,275.5,27096754,226.55,221.6,158.21666666666667,7063541.4,3.8361428730353304,0.0,,1,251.5,246.0,251.5,246.0,253.5,251.5,186.5,201.0,6682786.75,4.054708763525935,0.06321839080459771,14.5,0.05555555555555555,0.9393939393939394,1.0,1.0,0.06896551724137931,0.06896551724137931,0.012565684258624588,205.0,15,0.0,0.0,True,False,False,3.0,False,33.0,0.029585798816568046,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
7780,2025-07-02,185.84,230.0,185.0,224.0,100761,178.45,164.15,,35638.35,2.8273194466073766,0.0,,1,185.5,186.19,187.0,185.0,189.0,189.0,146.5,159.0,31002.4,3.250103217815395,0.24214377959535083,38.16,0.2053379250968575,0.8666666666666667,6.0,0.8400000000000034,0.15723270440251574,0.022012578616352294,0.007055214723926451,170.5,17,0.0,0.0,True,False,False,5.0,False,34.0,0.047619047619047616,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6284,2026-01-15,97.4,97.7,90.4,93.3,22800173,81.41,81.105,74.40833333333333,3276373.05,6.958967325164636,0.0,,1,93.2,85.5,93.2,85.5,93.2,93.2,73.4,73.9,2171775.35,10.49840306917564,0.07494866529774125,4.1000000000000085,0.04209445585215614,0.3972602739726017,0.29999999999999716,2.8999999999999915,0.07317073170731622,0.7073170731707281,0.01637461099855897,76.4,13,0.0,0.0,False,True,False,4.0,False,37.0,0.039699570815450676,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
2344,2025-09-05,20.65,22.55,20.6,22.55,227254069,19.115000000000002,18.697499999999998,,68035139.55,3.340245504060262,0.0,,1,20.5,20.4,20.8,20.3,21.7,20.8,16.5,16.75,61824814.35,3.6757743858878245,0.09443099273607745,1.9000000000000021,0.09200968523002433,1.0,0.0,0.04999999999999716,0.0,0.026315789473682686,0.00913016101466213,18.45,13,0.0,0.0,True,False,False,8.0,False,31.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6584,2026-02-10,380.0,412.0,379.5,407.5,5950732,316.75,333.45,226.5375,1812793.9,3.2826301986122086,0.0,,1,377.0,352.0,377.0,350.5,400.0,377.0,281.5,281.5,1556440.0,3.8232967541312224,0.08552631578947369,27.5,0.07236842105263158,0.8615384615384616,4.5,0.5,0.16363636363636364,0.01818181818181818,0.013911060433295264,316.0,4,0.0,0.0,True,False,False,9.0,False,32.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6197,2025-08-11,153.5,163.0,153.5,162.0,6082761,140.65,142.21666666666667,,1610597.8,3.7767101134746364,0.0,,1,153.5,154.0,155.0,151.5,159.0,155.0,131.0,131.0,1440707.6,4.222064907549595,0.06188925081433225,8.5,0.05537459283387622,0.8947368421052632,1.0,0.0,0.11764705882352941,0.0,0.008569233496838358,139.0,6,0.0,0.0,True,False,False,2.0,False,31.0,0.03773584905660377,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6651,2026-04-28,106.0,113.0,102.5,112.0,1785786,92.785,93.41666666666667,81.67333333333333,211857.5,8.429184711421593,0.0,,1,103.0,96.0,103.0,95.1,103.0,103.0,79.2,79.2,130323.55,13.702711443940869,0.09905660377358491,6.0,0.05660377358490566,0.9047619047619048,1.0,3.5,0.16666666666666666,0.5833333333333334,0.016355987524479643,82.5,16,0.0,0.0,True,False,False,2.0,False,36.0,0.014563106796116505,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6418,2025-08-04,20.95,22.8,20.8,22.8,1572649,18.98,18.326666666666664,,214690.15,7.325203322089998,0.0,,1,20.75,19.95,20.8,19.95,21.3,21.3,15.8,15.8,139357.7,11.284981023653518,0.0954653937947494,1.8500000000000014,0.08830548926014327,1.0,0.0,0.14999999999999858,0.0,0.08108108108108025,0.012662890822857431,18.85,13,0.0,0.0,True,False,False,8.0,False,31.0,0.03990610328638504,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
3684,2025-11-05,53.2,58.7,52.9,58.7,833489,47.6325,45.72833333333333,,91949.65,9.064623954522938,0.0,,1,53.4,51.0,53.4,50.0,53.4,53.4,43.35,45.95,50566.2,16.48312509146426,0.10902255639097752,5.5,0.10338345864661654,1.0,0.0,0.30000000000000426,0.0,0.05454545454545532,0.024303740760098558,49.0,20,0.0,0.0,True,False,False,3.0,False,30.0,0.02621722846441945,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
3689,2026-01-02,116.5,127.0,115.5,127.0,13268820,105.73499999999999,102.52,96.95625,3576022.5,3.710496787981619,0.0,,1,115.5,113.5,118.0,113.0,118.0,118.0,90.1,97.5,2956435.65,4.4881139219113395,0.09871244635193133,10.5,0.09012875536480687,1.0,0.0,1.0,0.0,0.09523809523809523,0.016643252623750104,95.9,16,0.0,0.0,True,False,False,1.0,False,32.0,0.00847457627118644,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
2607,2025-05-16,32.15,34.6,32.1,33.7,13938051,30.172500000000003,30.572499999999998,,2805233.2,4.968589064181901,0.0,,1,31.9,32.15,32.8,31.75,33.1,33.1,25.6,27.8,2150703.25,6.480694628605783,0.07776049766718507,1.5500000000000043,0.04821150855365488,0.6400000000000006,0.8999999999999986,0.04999999999999716,0.5806451612903201,0.03225806451612711,0.004903034951243335,30.3,10,0.0,0.0,True,False,False,3.0,False,35.0,0.009063444108761459,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
3504,2026-04-20,67.4,73.3,66.9,71.6,6650762,56.6,56.94833333333334,53.223124999999996,926380.65,7.179297192790027,0.0,,1,67.4,61.6,67.4,61.4,67.4,67.4,50.4,50.4,623432.3,10.667977902331977,0.09495548961424319,4.199999999999989,0.06231454005934701,0.7343749999999992,1.7000000000000028,0.5,0.40476190476190654,0.11904761904761937,0.01984837631327596,52.0,10,0.0,0.0,True,False,False,2.0,False,30.0,0.016320474777448198,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6596,2025-05-08,103.0,108.0,101.0,108.0,1876797,89.08500000000001,91.29166666666667,,384220.6,4.884686037135958,0.0,,1,98.2,98.2,98.2,98.2,101.0,98.2,73.7,73.7,345955.85,5.424961017424622,0.06796116504854369,5.0,0.04854368932038835,1.0,0.0,2.0,0.0,0.4,0.005322565843810301,89.3,3,0.0,0.0,True,False,False,5.0,False,30.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
2467,2025-12-08,214.5,226.5,210.0,226.5,8655725,188.675,187.05833333333334,,1724196.2,5.020150838982246,0.0,,1,206.0,205.0,208.0,203.0,220.0,208.0,168.0,168.0,1318470.6,6.564973841661694,0.07692307692307693,12.0,0.055944055944055944,1.0,0.0,4.5,0.0,0.375,0.006501659044031882,201.0,9,0.0,0.0,True,False,False,4.0,False,31.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
3504,2026-04-17,61.6,67.4,61.4,67.4,2374578,56.0,56.62166666666667,53.10395833333334,623432.3,3.80887868658714,0.0,,1,61.3,61.4,62.3,60.6,66.3,62.8,50.1,50.4,526325.95,4.511611103347651,0.09740259740259752,5.800000000000004,0.09415584415584423,1.0,0.0,0.20000000000000284,0.0,0.03448275862069012,0.015908615172991247,51.1,10,0.0,0.0,True,False,False,2.0,False,30.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
3498,2026-03-03,59.6,60.5,58.3,60.5,6470178,50.5625,50.7575,45.71229166666667,1831078.7,3.533533539546935,0.0,,1,55.0,50.7,55.8,50.2,56.3,55.8,46.9,46.9,1533746.6,4.218544314947462,0.03691275167785239,0.8999999999999986,0.015100671140939574,1.0,0.0,1.3000000000000043,0.0,1.4444444444444515,0.008276912380605683,50.4,9,0.0,0.0,True,False,False,2.0,False,31.0,0.03730017761989333,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
2457,2026-01-21,34.0,37.0,33.25,37.0,71697002,29.597500000000004,29.665833333333335,26.678541666666668,13401763.9,5.34981831757236,0.0,,1,33.65,30.5,33.65,29.8,35.0,34.35,27.0,27.0,10035723.45,7.144178728838926,0.11029411764705882,3.0,0.08823529411764706,1.0,0.0,0.75,0.0,0.25,0.009041950113378716,32.4,8,0.0,0.0,True,False,False,3.0,False,32.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
4419,2026-03-31,51.0,55.0,48.8,55.0,385411,46.5575,46.4075,46.342083333333335,33085.55,11.648922263646817,0.0,,1,50.9,49.35,50.9,49.35,54.2,50.9,43.5,43.5,14366.0,26.82799665877767,0.12156862745098045,4.0,0.0784313725490196,1.0,0.0,2.200000000000003,0.0,0.5500000000000007,0.003966179307360873,49.0,6,0.0,0.0,True,False,False,4.0,False,34.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
4540,2026-04-17,52.7,58.1,52.6,57.9,16717104,45.6,46.361666666666665,41.12770833333333,3383178.15,4.941242600541151,0.0,,1,52.9,54.0,54.4,51.4,55.0,55.0,35.5,40.7,2677019.5,6.244670238674018,0.10436432637571157,5.199999999999996,0.09867172675521813,0.9636363636363631,0.20000000000000284,0.10000000000000142,0.03846153846153904,0.01923076923076952,0.029477618844950815,35.85,11,0.0,0.0,True,False,False,4.0,False,33.0,0.02181818181818187,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
4556,2026-04-23,35.5,37.55,32.65,37.55,1828020,29.0075,28.57,24.189375,388917.75,4.700274029663085,0.0,,1,34.15,31.55,34.15,31.05,36.0,36.0,26.1,26.35,308675.3,5.9221453741196655,0.13802816901408446,2.049999999999997,0.05774647887323936,1.0,0.0,2.8500000000000014,0.0,1.390243902439027,0.02105608005479942,31.2,9,0.0,0.0,True,False,False,2.0,False,30.0,0.047222222222222304,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
8390,2025-04-22,70.2,75.0,70.2,75.0,20346432,63.46,65.19,,2788305.35,7.297060201817566,0.0,,1,68.2,64.7,69.5,63.0,72.7,71.3,49.7,49.7,1798112.9,11.315436311034752,0.06837606837606833,4.799999999999997,0.06837606837606833,1.0,0.0,0.0,0.0,0.0,0.007755133589261387,60.0,1,0.0,0.0,True,False,False,4.0,False,35.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6179,2025-07-28,28.1,30.55,27.65,30.55,5031119,27.3125,26.240000000000002,,875756.95,5.74488047168795,0.0,,1,27.8,28.0,28.0,27.5,29.2,28.6,23.5,26.0,657246.65,7.654841603224604,0.10320284697508904,2.4499999999999993,0.0871886120996441,1.0,0.0,0.45000000000000284,0.0,0.1836734693877563,0.01587301587301604,24.15,20,0.0,0.0,True,False,False,0.0,False,38.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
4554,2025-05-12,30.15,32.9,29.8,32.9,267609,29.57,29.476666666666667,,31189.45,8.580112826612845,0.0,,1,29.95,29.6,30.0,29.55,32.3,30.5,24.0,27.3,19500.65,13.723081025504277,0.10281923714759529,2.75,0.0912106135986733,1.0,0.0,0.34999999999999787,0.0,0.1272727272727265,0.004458327417293795,29.55,18,0.0,0.0,True,False,False,3.0,False,37.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
2402,2025-07-16,40.5,42.9,39.9,42.9,20556420,39.68,38.475833333333334,,3136500.95,6.553933930738966,0.0,,1,39.0,38.85,39.1,38.7,41.45,41.45,32.45,38.0,2271403.0,9.050098111167415,0.07407407407407407,2.3999999999999986,0.05925925925925923,1.0,0.0,0.6000000000000014,0.0,0.2500000000000007,0.01214459521669542,33.15,20,0.0,0.0,True,False,False,0.0,False,36.0,0.03136308805790119,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
3054,2026-02-25,32.0,34.5,31.85,34.5,381006,31.0625,28.5075,24.514791666666667,68538.8,5.558982649243932,0.0,,1,31.4,31.9,31.9,31.0,33.75,32.35,22.0,28.8,52088.7,7.314561507582259,0.08281249999999996,2.5,0.078125,1.0,0.0,0.14999999999999858,0.0,0.05999999999999943,0.027420711196540104,23.1,20,0.0,0.0,True,False,False,1.0,False,39.0,0.0,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
2427,2025-08-05,31.0,32.75,30.8,32.75,14575073,29.267500000000002,27.66916666666667,,3974689.4,3.6669715626081376,0.0,,1,30.5,29.35,30.8,29.1,31.05,31.05,24.45,28.0,3752859.5,3.883724663819682,0.0629032258064516,1.75,0.056451612903225805,1.0,0.0,0.1999999999999993,0.0,0.11428571428571388,0.01442057987840295,25.4,20,0.0,0.0,True,False,False,0.0,False,30.0,0.04186795491143319,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
2402,2025-08-11,42.45,45.85,41.9,45.85,31622476,40.8425,39.70916666666667,,8459676.6,3.738024217143242,0.0,,1,41.7,41.45,42.95,41.45,43.4,43.4,38.0,38.0,6908506.4,4.577324557447033,0.0930506478209659,3.3999999999999986,0.08009422850412246,1.0,0.0,0.5500000000000043,0.0,0.16176470588235425,0.007420718816067762,38.5,19,0.0,0.0,True,False,False,1.0,False,33.0,0.04493087557603677,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
6788,2025-12-16,290.0,294.5,279.5,293.5,8713914,230.6,236.90833333333333,,974313.5,8.943644935639298,0.0,,1,268.5,247.5,271.0,245.5,271.0,271.0,208.0,208.0,558309.15,15.607686171720452,0.05172413793103448,3.5,0.01206896551724138,0.9333333333333333,1.0,10.5,0.2857142857142857,3.0,0.0010211267605633179,249.5,4,0.0,0.0,True,False,False,10.0,False,32.0,0.007380073800738007,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
8064,2026-03-17,61.6,67.4,61.3,65.8,17987799,51.17,50.09166666666667,42.51583333333333,5265545.75,3.4161319365613716,0.0,,1,61.8,56.2,61.8,55.3,61.8,61.8,40.55,43.3,4566154.5,3.9393759015381544,0.09902597402597416,4.199999999999996,0.06818181818181811,0.7377049180327858,1.6000000000000085,0.30000000000000426,0.3809523809523834,0.07142857142857252,0.02506821282401095,45.1,13,0.0,0.0,True,False,False,4.0,False,32.0,0.014563106796116483,True,2,0.0,0.0,10.0,0.0,20.0,10.0,40.0
5285,2026-05-08,58.4,62.3,57.1,61.7,1669682,54.79,51.2725,49.415625,463900.9,3.599221299204205,,,1,57.6,56.1,58.2,56.0,59.0,59.0,45.55,50.6,387417.65,4.30977267039847,0.08904109589041088,3.3000000000000043,0.056506849315068566,0.8846153846153856,0.5999999999999943,1.2999999999999972,0.18181818181817985,0.3939393939393926,0.0033593711778998614,55.7,20,0.0,0.0,True,False,False,7.0,False,34.0,0.03050847457627114,True,2,0.0,0.0,9.724473257698541,0.0,20.0,10.0,39.72447325769854
7805,2025-08-29,732.92,783.0,728.0,779.0,88567,710.4,710.6833333333333,,27105.65,3.267473755471645,0.0,,1,740.0,724.14,763.0,725.0,763.0,763.0,670.0,675.0,23203.35,3.8169919429737518,0.07504229656715604,46.08000000000004,0.06287180046935552,0.9272727272727272,4.0,4.919999999999959,0.08680555555555548,0.10677083333333236,0.004570405446792325,705.0,10,0.0,0.0,True,False,False,1.0,False,32.0,0.001310615989515072,True,2,0.0,0.0,9.499358151476251,0.0,20.0,10.0,39.49935815147625
4720,2026-04-14,19.3,20.65,18.8,20.55,15447653,17.935,17.09916666666667,15.822291666666667,4267899.25,3.6194980469606914,0.0,,1,19.3,18.5,19.35,18.5,20.1,20.1,15.1,15.3,3532861.35,4.372561351721318,0.09585492227979263,1.25,0.06476683937823834,0.945945945945947,0.09999999999999787,0.5,0.0799999999999983,0.4,0.012633864679465034,18.6,18,0.0,0.0,True,False,False,4.0,False,31.0,0.027363184079602025,True,2,0.0,0.0,9.489051094890508,0.0,20.0,10.0,39.489051094890506
2612,2025-05-16,47.25,50.5,46.55,50.5,7138334,42.394999999999996,44.2875,,762747.55,9.3587111489247,0.0,,1,45.95,46.8,47.5,45.5,50.2,48.6,33.6,38.6,415416.05,17.183577764990062,0.08359788359788366,3.25,0.06878306878306878,1.0,0.0,0.7000000000000028,0.0,0.21538461538461626,0.00882687927107062,45.8,4,0.0,0.0,True,False,False,4.0,False,36.0,0.0,True,2,0.0,0.0,9.306930693069312,0.0,20.0,10.0,39.30693069306931
6138,2026-01-27,247.5,265.0,246.5,262.5,3233908,225.625,227.84166666666667,192.35208333333333,877865.5,3.6838308374118816,0.0,,1,248.0,243.0,250.0,241.0,252.0,252.0,210.0,211.5,726912.25,4.448828589695661,0.07474747474747474,15.0,0.06060606060606061,0.8648648648648649,2.5,1.0,0.16666666666666666,0.06666666666666667,0.002897806470545161,239.5,5,0.0,0.0,True,False,False,5.0,False,30.0,0.017857142857142856,True,2,0.0,0.0,8.761904761904763,0.0,20.0,10.0,38.76190476190476
1419,2025-05-16,45.9,47.65,45.5,47.65,505467,42.265,42.62083333333333,,81542.3,6.1988317719760175,0.0,,1,43.35,43.3,43.35,43.15,45.65,45.65,36.4,40.05,58369.05,8.659846271268762,0.04684095860566446,1.75,0.03812636165577342,1.0,0.0,0.3999999999999986,0.0,0.22857142857142776,0.002902131497931393,43.5,10,0.0,0.0,True,False,False,4.0,False,30.0,0.009857612267250728,True,2,0.0,0.0,8.709338929695695,0.0,20.0,10.0,38.7093389296957
1603,2025-06-16,38.25,40.8,37.95,40.8,3330846,37.79,35.4525,,478990.6,6.953885942646892,0.0,,1,38.0,38.0,38.65,37.55,39.4,39.4,25.75,36.1,351336.8,9.480492792101483,0.07450980392156847,2.549999999999997,0.0666666666666666,1.0,0.0,0.29999999999999716,0.0,0.11764705882352842,0.002167204541706713,37.25,20,0.0,0.0,True,False,False,5.0,False,39.0,0.010152284263959355,True,2,0.0,0.0,8.700980392156856,0.0,20.0,10.0,38.70098039215686
2415,2026-03-17,28.9,29.7,28.7,29.6,783837,27.18,26.748333333333335,25.216666666666665,240061.6,3.2651494449757896,0.0,,1,28.35,27.8,28.9,27.35,28.9,28.9,24.8,24.8,205466.75,3.814909224971924,0.03460207612456748,0.7000000000000028,0.024221453287197332,0.9000000000000021,0.09999999999999787,0.1999999999999993,0.14285714285713924,0.28571428571428353,0.004883851981716925,27.05,14,0.0,0.0,True,False,False,3.0,False,30.0,0.01730103806228374,True,2,0.0,0.0,8.614864864864867,0.0,20.0,10.0,38.61486486486487
2414,2025-05-12,39.4,40.4,39.3,40.4,511952,38.144999999999996,38.12166666666667,,119303.35,4.291178747285805,0.0,,1,38.85,38.8,39.0,38.8,39.6,39.3,34.25,36.55,102457.5,4.996725471536979,0.027918781725888363,1.0,0.025380710659898477,1.0,0.0,0.10000000000000142,0.0,0.10000000000000142,0.005716044497207973,36.95,10,0.0,0.0,True,False,False,2.0,False,34.0,0.0,True,2,0.0,0.0,8.539603960396029,0.0,20.0,10.0,38.53960396039603
