scanner,ticker,entry_date,consensus_score,return_pct,hold_days
J 投信首買,8936,2026-05-06,1,-4.378,4
J 投信首買,4746,2026-05-06,1,-4.912,6
J 投信首買,6525,2026-05-06,1,3.153,10
J 投信首買,4908,2026-05-07,3,-3.109,9
J 投信首買,1582,2026-05-12,1,-1.909,1
J 投信首買,3624,2026-05-14,1,24.355,4
H 窒息量,2038,2025-02-11,2,-16.649,38
H 窒息量,4919,2025-02-11,2,-4.406,2
H 窒息量,2492,2025-02-11,2,-0.908,1
H 窒息量,6441,2025-02-11,1,-6.089,28
H 窒息量,3379,2025-02-12,1,-5.473,3
H 窒息量,6446,2025-02-12,1,-8.129,6
H 窒息量,5244,2025-02-12,1,-4.49,12
H 窒息量,4772,2025-02-12,1,-8.882,1
H 窒息量,2375,2025-02-12,1,-1.595,1
H 窒息量,2606,2025-02-13,3,-18.862,36
H 窒息量,6237,2025-02-13,2,-5.234,2
H 窒息量,2241,2025-02-13,1,-8.42,32
H 窒息量,6859,2025-02-13,1,-4.879,1
H 窒息量,6179,2025-02-13,1,-3.906,11
H 窒息量,6175,2025-02-14,1,-5.977,11
H 窒息量,6148,2025-02-14,1,-4.963,1
H 窒息量,6456,2025-02-14,1,-3.5,15
H 窒息量,2028,2025-02-14,3,-12.924,30
H 窒息量,8043,2025-02-14,1,-3.46,1
H 窒息量,8033,2025-02-17,1,-24.918,33
H 窒息量,2630,2025-02-17,1,-10.259,15
H 窒息量,6547,2025-02-17,1,-14.859,33
H 窒息量,4746,2025-02-17,1,-6.2,13
H 窒息量,9955,2025-02-17,1,-2.027,1
H 窒息量,6558,2025-02-18,1,-6.925,18
H 窒息量,5876,2025-02-18,1,-0.598,6
H 窒息量,2453,2025-02-18,1,-6.278,6
H 窒息量,6215,2025-02-18,1,-5.016,3
H 窒息量,1225,2025-02-18,1,-4.368,6
H 窒息量,6742,2025-02-19,1,-11.442,8
H 窒息量,3213,2025-02-19,1,-17.392,32
H 窒息量,5601,2025-02-19,1,-2.684,27
H 窒息量,6672,2025-02-19,2,-3.879,8
H 窒息量,8042,2025-02-19,1,-6.588,7
H 窒息量,6140,2025-02-20,1,-19.025,7
H 窒息量,2471,2025-02-20,1,-5.248,2
H 窒息量,2427,2025-02-20,1,-3.322,1
H 窒息量,8088,2025-02-20,2,-10.834,32
H 窒息量,8039,2025-02-20,2,-2.103,1
H 窒息量,6763,2025-02-21,1,-5.11,3
H 窒息量,2009,2025-02-21,1,-24.654,29
H 窒息量,5438,2025-02-21,1,-5.502,5
H 窒息量,1817,2025-02-21,1,-6.387,7
H 窒息量,4502,2025-02-21,1,-5.106,3
H 窒息量,1540,2025-02-24,2,-16.178,24
H 窒息量,3483,2025-02-24,3,-5.237,9
H 窒息量,8234,2025-02-24,1,-10.274,4
H 窒息量,4162,2025-02-24,1,-1.04,4
H 窒息量,4142,2025-02-24,1,-6.278,5
H 窒息量,4931,2025-02-25,1,-8.316,4
H 窒息量,3323,2025-02-25,3,-27.72,27
H 窒息量,3706,2025-02-25,1,-3.514,1
H 窒息量,8096,2025-02-25,2,-8.882,2
H 窒息量,6209,2025-02-25,1,-5.7,4
H 窒息量,6770,2025-02-26,3,-4.553,2
H 窒息量,3149,2025-02-26,2,-3.769,2
H 窒息量,8249,2025-02-26,1,-7.354,3
H 窒息量,6120,2025-02-26,2,-3.805,3
H 窒息量,3707,2025-02-26,2,-3.568,3
H 窒息量,1815,2025-02-27,2,-10.414,9
H 窒息量,2329,2025-02-27,1,-5.947,1
H 窒息量,3029,2025-02-27,2,-5.635,1
H 窒息量,3147,2025-02-27,1,-10.807,22
H 窒息量,6835,2025-02-27,1,-9.066,12
H 窒息量,2402,2025-03-03,2,0.279,1
H 窒息量,6285,2025-03-03,1,-3.303,1
H 窒息量,5203,2025-03-03,1,-9.141,5
H 窒息量,4967,2025-03-03,2,-2.883,1
H 窒息量,1795,2025-03-03,1,-3.516,1
H 窒息量,4927,2025-03-04,1,0.315,10
H 窒息量,1504,2025-03-04,1,0.894,8
H 窒息量,6227,2025-03-04,1,-4.63,3
H 窒息量,6741,2025-03-04,1,-0.598,1
H 窒息量,8942,2025-03-04,1,-0.097,9
H 窒息量,4722,2025-03-05,1,-26.319,22
H 窒息量,5202,2025-03-05,1,-8.475,9
H 窒息量,3548,2025-03-05,2,-14.798,18
H 窒息量,3088,2025-03-05,1,-3.128,3
H 窒息量,1597,2025-03-05,2,-5.471,5
H 窒息量,1514,2025-03-06,1,-5.415,4
H 窒息量,2405,2025-03-06,1,-5.116,1
H 窒息量,6182,2025-03-06,1,-7.867,6
H 窒息量,2104,2025-03-06,1,-4.804,5
H 窒息量,1618,2025-03-06,1,-3.354,1
H 窒息量,6213,2025-03-07,1,-5.037,2
H 窒息量,3162,2025-03-07,1,-8.013,21
H 窒息量,3305,2025-03-07,1,-1.341,1
H 窒息量,6903,2025-03-07,3,-9.505,2
H 窒息量,8431,2025-03-07,1,-5.023,3
H 窒息量,6214,2025-03-10,1,-4.984,1
H 窒息量,4503,2025-03-10,3,-8.577,1
H 窒息量,6150,2025-03-10,1,-3.09,1
H 窒息量,8076,2025-03-10,1,-3.038,2
H 窒息量,2030,2025-03-10,1,-2.439,9
H 窒息量,1312,2025-03-11,2,-5.784,3
H 窒息量,1304,2025-03-11,1,-3.45,2
H 窒息量,6443,2025-03-11,2,-1.363,3
H 窒息量,1459,2025-03-11,3,-10.664,18
H 窒息量,2020,2025-03-11,2,-6.246,3
H 窒息量,1605,2025-03-12,1,-3.56,2
H 窒息量,3059,2025-03-12,3,-10.457,13
H 窒息量,2646,2025-03-12,2,-3.079,4
H 窒息量,3024,2025-03-12,1,-9.934,4
H 窒息量,2061,2025-03-12,3,-21.437,17
H 窒息量,4510,2025-03-13,1,-10.249,13
H 窒息量,1536,2025-03-13,2,-13.225,12
H 窒息量,3484,2025-03-13,1,-6.472,8
H 窒息量,3135,2025-03-13,1,-4.292,4
H 窒息量,2949,2025-03-13,1,-3.947,17
H 窒息量,4114,2025-03-14,1,-9.203,15
H 窒息量,4736,2025-03-14,2,-1.616,12
H 窒息量,6841,2025-03-14,1,-2.281,1
H 窒息量,6203,2025-03-14,1,-0.73,1
H 窒息量,7721,2025-03-14,1,-2.686,12
H 窒息量,1528,2025-03-17,1,-13.424,11
H 窒息量,5608,2025-03-17,1,-3.952,6
H 窒息量,2032,2025-03-17,1,-5.239,5
H 窒息量,2617,2025-03-17,2,-3.477,7
H 窒息量,2022,2025-03-17,1,-1.582,2
H 窒息量,4916,2025-03-18,2,-6.52,6
H 窒息量,5371,2025-03-18,2,-9.967,10
H 窒息量,2302,2025-03-18,1,-8.403,10
H 窒息量,3705,2025-03-18,1,-2.013,6
H 窒息量,5410,2025-03-18,3,-1.513,2
H 窒息量,2034,2025-03-19,3,-6.382,3
H 窒息量,6206,2025-03-19,2,-3.031,1
H 窒息量,5392,2025-03-19,1,-2.344,4
H 窒息量,3447,2025-03-19,1,-7.749,4
H 窒息量,2383,2025-03-19,1,-2.741,1
H 窒息量,2014,2025-03-20,2,-5.467,2
H 窒息量,6265,2025-03-20,3,-4.665,4
H 窒息量,1710,2025-03-20,1,-4.841,2
H 窒息量,2612,2025-03-20,1,-3.468,4
H 窒息量,4426,2025-03-20,2,-23.412,11
H 窒息量,2468,2025-03-21,3,45.28,61
H 窒息量,3033,2025-03-21,1,-3.615,5
H 窒息量,6757,2025-03-21,2,-13.12,10
H 窒息量,1307,2025-03-21,1,-3.33,2
H 窒息量,3528,2025-03-21,3,-6.459,1
H 窒息量,2371,2025-03-24,3,-2.476,2
H 窒息量,2356,2025-03-24,1,-2.593,1
H 窒息量,8069,2025-03-24,1,-2.895,1
H 窒息量,2838,2025-03-24,3,-7.843,9
H 窒息量,3023,2025-03-24,1,-3.219,1
H 窒息量,6658,2025-03-25,1,-8.161,3
H 窒息量,2607,2025-03-25,2,-3.942,4
H 窒息量,4933,2025-03-25,3,-3.96,5
H 窒息量,6272,2025-03-25,1,-3.804,4
H 窒息量,2727,2025-03-25,1,-4.004,5
H 窒息量,2641,2025-03-26,1,-7.461,3
H 窒息量,3027,2025-03-26,1,-11.437,3
H 窒息量,1799,2025-03-26,2,-9.044,3
H 窒息量,8176,2025-03-26,2,-8.962,3
H 窒息量,7777,2025-03-26,2,-10.939,7
H 窒息量,6290,2025-03-27,1,-8.048,2
H 窒息量,6257,2025-03-27,1,-4.039,2
H 窒息量,5289,2025-03-27,1,-6.1,2
H 窒息量,2850,2025-03-27,2,-2.358,3
H 窒息量,6266,2025-03-27,1,-2.45,2
H 窒息量,1802,2025-03-28,2,-5.725,1
H 窒息量,3260,2025-03-28,2,-8.486,1
H 窒息量,2451,2025-03-28,1,-2.046,2
H 窒息量,8436,2025-03-28,4,-4.794,1
H 窒息量,4173,2025-03-28,2,-3.316,7
H 窒息量,8155,2025-03-31,3,-3.84,1
H 窒息量,6761,2025-03-31,2,-1.692,1
H 窒息量,3546,2025-03-31,1,0.767,1
H 窒息量,1321,2025-03-31,2,-3.27,1
H 窒息量,6101,2025-03-31,2,-9.391,4
H 窒息量,1294,2025-04-01,2,-5.942,3
H 窒息量,5205,2025-04-01,2,-3.468,61
H 窒息量,3709,2025-04-02,2,-15.409,3
H 窒息量,6877,2025-04-07,1,-19.331,2
H 窒息量,8299,2025-04-07,1,-9.13,1
H 窒息量,3272,2025-04-07,3,-10.257,1
H 窒息量,5310,2025-04-07,2,3.935,2
H 窒息量,1465,2025-04-07,1,7.019,1
H 窒息量,5530,2025-04-08,1,-11.388,1
H 窒息量,8222,2025-04-09,2,-4.844,61
H 窒息量,2634,2025-04-09,1,-1.656,1
H 窒息量,4541,2025-04-09,1,-2.034,1
H 窒息量,6148,2025-04-09,2,-0.036,61
H 窒息量,1584,2025-04-09,2,-1.679,1
H 窒息量,2630,2025-04-14,2,-7.354,61
H 窒息量,5251,2025-04-14,1,51.691,61
H 窒息量,6829,2025-04-14,2,-10.245,61
H 窒息量,6228,2025-04-14,2,-8.075,61
H 窒息量,1616,2025-04-14,2,37.434,61
H 窒息量,2924,2025-04-15,2,-2.388,1
H 窒息量,8383,2025-04-16,1,-3.009,5
H 窒息量,7402,2025-04-17,2,-11.368,3
H 窒息量,8936,2025-04-17,1,-3.128,40
H 窒息量,3593,2025-04-17,2,-7.671,17
H 窒息量,5364,2025-04-17,1,-7.081,1
H 窒息量,4163,2025-04-18,2,-9.03,27
H 窒息量,3232,2025-04-18,2,-9.113,2
H 窒息量,3054,2025-04-18,1,-2.312,61
H 窒息量,6662,2025-04-18,2,-3.902,11
H 窒息量,8099,2025-04-21,2,-3.049,61
H 窒息量,1231,2025-04-21,3,-5.772,2
H 窒息量,8489,2025-04-21,1,-8.478,2
H 窒息量,9912,2025-04-22,2,-5.079,22
H 窒息量,3555,2025-04-22,3,-5.985,16
H 窒息量,1240,2025-04-23,1,6.49,61
H 窒息量,4139,2025-04-23,1,-4.336,23
H 窒息量,2756,2025-04-24,2,49.701,61
H 窒息量,6276,2025-04-24,2,54.919,61
H 窒息量,8443,2025-04-25,1,0.665,61
H 窒息量,3128,2025-04-28,3,-9.871,5
H 窒息量,6916,2025-04-28,3,-9.422,3
H 窒息量,5007,2025-04-28,1,-0.038,5
H 窒息量,6925,2025-04-28,1,-4.268,9
H 窒息量,4153,2025-04-28,3,-2.247,33
H 窒息量,4105,2025-04-29,1,-2.18,12
H 窒息量,4111,2025-04-29,2,2.952,61
H 窒息量,6728,2025-04-29,3,0.644,61
H 窒息量,3285,2025-04-29,2,-6.867,14
H 窒息量,6215,2025-04-30,1,29.944,61
H 窒息量,2404,2025-04-30,1,-4.041,1
H 窒息量,6197,2025-04-30,3,2.843,61
H 窒息量,2231,2025-04-30,1,-6.586,5
H 窒息量,2228,2025-04-30,2,-4.492,31
H 窒息量,3147,2025-05-02,2,-11.117,7
H 窒息量,1471,2025-05-02,2,-6.665,61
H 窒息量,1732,2025-05-02,2,-12.398,2
H 窒息量,7786,2025-05-02,1,29.821,61
H 窒息量,1515,2025-05-02,2,-8.014,2
H 窒息量,2615,2025-05-05,2,7.33,61
H 窒息量,1806,2025-05-05,4,-6.144,10
H 窒息量,9955,2025-05-05,1,-6.652,6
H 窒息量,1416,2025-05-05,2,-8.446,26
H 窒息量,6189,2025-05-05,2,-3.367,1
H 窒息量,3709,2025-05-06,3,-5.023,7
H 窒息量,6550,2025-05-06,2,-9.967,34
H 窒息量,6015,2025-05-06,1,4.736,61
H 窒息量,1737,2025-05-06,1,0.319,61
H 窒息量,6875,2025-05-06,1,-3.444,2
H 窒息量,6753,2025-05-07,1,-7.566,17
H 窒息量,6112,2025-05-07,2,-6.908,18
H 窒息量,8088,2025-05-07,2,-8.956,61
H 窒息量,8390,2025-05-07,1,-5.172,3
H 窒息量,5381,2025-05-07,1,43.256,61
H 窒息量,9934,2025-05-08,1,-4.958,11
H 窒息量,5244,2025-05-08,3,10.044,61
H 窒息量,8150,2025-05-08,1,-1.921,47
H 窒息量,3257,2025-05-08,2,11.496,61
H 窒息量,6282,2025-05-08,1,-3.249,18
H 窒息量,2609,2025-05-09,2,-10.092,43
H 窒息量,2328,2025-05-09,1,14.325,61
H 窒息量,3312,2025-05-09,1,-4.168,12
H 窒息量,3663,2025-05-09,1,-5.487,16
H 窒息量,8234,2025-05-09,2,44.877,61
H 窒息量,2317,2025-05-12,2,24.085,61
H 窒息量,4510,2025-05-12,1,-10.145,15
H 窒息量,2365,2025-05-12,1,-8.903,28
H 窒息量,2603,2025-05-12,2,-4.537,29
H 窒息量,1536,2025-05-12,1,-8.269,15
H 窒息量,6227,2025-05-13,1,-13.077,4
H 窒息量,3041,2025-05-13,1,-11.429,14
H 窒息量,1524,2025-05-13,2,-3.269,5
H 窒息量,4714,2025-05-13,1,10.697,61
H 窒息量,4927,2025-05-13,1,-2.94,11
H 窒息量,2607,2025-05-14,1,16.021,61
H 窒息量,8016,2025-05-14,1,-3.106,10
H 窒息量,6111,2025-05-14,1,-4.642,2
H 窒息量,8044,2025-05-14,2,-1.128,13
H 窒息量,3687,2025-05-14,1,-1.793,2
H 窒息量,3219,2025-05-15,2,19.516,61
H 窒息量,2107,2025-05-15,1,-1.916,15
H 窒息量,6838,2025-05-15,2,-2.182,1
H 窒息量,2701,2025-05-15,1,-0.598,1
H 窒息量,3252,2025-05-15,1,-4.73,29
H 窒息量,1618,2025-05-16,1,-11.109,17
H 窒息量,5202,2025-05-16,1,-3.064,1
H 窒息量,4572,2025-05-16,2,-5.568,5
H 窒息量,2731,2025-05-16,2,0.067,61
H 窒息量,2427,2025-05-16,2,-4.788,2
H 窒息量,6558,2025-05-19,3,-2.305,1
H 窒息量,8054,2025-05-19,2,-9.602,10
H 窒息量,1905,2025-05-19,1,-4.435,7
H 窒息量,1722,2025-05-19,2,-1.137,2
H 窒息量,1210,2025-05-19,2,-5.347,23
H 窒息量,4949,2025-05-20,1,-11.664,45
H 窒息量,8222,2025-05-20,1,-5.131,1
H 窒息量,5251,2025-05-20,1,-0.391,61
H 窒息量,6113,2025-05-20,1,-2.935,6
H 窒息量,6160,2025-05-20,1,-7.152,22
H 窒息量,8028,2025-05-21,2,-0.241,5
H 窒息量,5201,2025-05-21,2,-11.903,4
H 窒息量,8072,2025-05-21,1,-11.818,32
H 窒息量,3356,2025-05-21,1,-3.769,4
H 窒息量,3015,2025-05-21,1,-4.883,23
H 窒息量,3528,2025-05-22,3,-2.16,3
H 窒息量,6190,2025-05-22,3,-6.505,33
H 窒息量,3027,2025-05-22,3,-0.209,1
H 窒息量,6834,2025-05-22,4,-9.612,4
H 窒息量,2745,2025-05-22,1,-4.392,3
H 窒息量,1514,2025-05-23,1,-1.494,2
H 窒息量,2613,2025-05-23,2,-5.04,3
H 窒息量,2425,2025-05-23,1,-6.213,21
H 窒息量,6757,2025-05-23,1,-1.763,2
H 窒息量,3704,2025-05-23,1,-5.301,4
H 窒息量,8249,2025-05-26,1,-2.721,2
H 窒息量,9907,2025-05-26,2,-1.807,1
H 窒息量,4956,2025-05-26,1,-2.862,8
H 窒息量,3209,2025-05-26,1,-0.598,2
H 窒息量,3535,2025-05-26,2,-1.796,2
H 窒息量,4931,2025-05-27,2,-7.299,4
H 窒息量,3379,2025-05-27,2,-14.905,29
H 窒息量,4562,2025-05-27,1,-11.916,30
H 窒息量,2832,2025-05-27,2,-3.8,3
H 窒息量,8489,2025-05-27,2,-1.876,61
H 窒息量,6625,2025-05-28,1,-7.134,4
H 窒息量,2429,2025-05-28,1,34.761,61
H 窒息量,5465,2025-05-28,1,-6.518,28
H 窒息量,3515,2025-05-28,2,-1.519,3
H 窒息量,6482,2025-05-28,1,-4.208,1
H 窒息量,2331,2025-05-29,2,-2.984,1
H 窒息量,1781,2025-05-29,1,-5.087,11
H 窒息量,6782,2025-05-29,3,-5.104,7
H 窒息量,5276,2025-05-29,4,-7.607,23
H 窒息量,7715,2025-05-29,2,-2.965,2
H 窒息量,6412,2025-06-02,1,-8.915,7
H 窒息量,2645,2025-06-02,1,-2.817,10
H 窒息量,2820,2025-06-02,1,-1.56,1
H 窒息量,6806,2025-06-02,1,-1.823,1
H 窒息量,6739,2025-06-02,1,141.659,61
H 窒息量,4916,2025-06-03,1,-7.526,4
H 窒息量,6668,2025-06-03,3,2.936,61
H 窒息量,3551,2025-06-03,1,37.269,61
H 窒息量,3028,2025-06-03,2,-4.977,28
H 窒息量,6263,2025-06-03,2,-5.729,6
H 窒息量,3645,2025-06-04,1,-6.139,3
H 窒息量,6658,2025-06-04,1,-6.63,3
H 窒息量,1513,2025-06-04,2,8.087,61
H 窒息量,3092,2025-06-04,1,-12.146,4
H 窒息量,3297,2025-06-04,3,-4.289,2
H 窒息量,3013,2025-06-05,2,30.251,61
H 窒息量,1569,2025-06-05,2,12.552,61
H 窒息量,8111,2025-06-05,1,-3.57,23
H 窒息量,4722,2025-06-05,1,132.247,61
H 窒息量,6188,2025-06-05,1,31.265,61
H 窒息量,5443,2025-06-06,2,-1.121,1
H 窒息量,6462,2025-06-06,1,31.169,61
H 窒息量,3707,2025-06-06,2,-4.026,8
H 窒息量,3149,2025-06-06,1,-0.903,7
H 窒息量,6182,2025-06-06,1,-5.521,11
H 窒息量,5876,2025-06-09,2,-1.552,2
H 窒息量,6499,2025-06-09,1,-5.016,1
H 窒息量,4971,2025-06-09,2,-4.458,1
H 窒息量,8937,2025-06-09,2,5.373,61
H 窒息量,2440,2025-06-09,1,-7.846,2
H 窒息量,2455,2025-06-10,2,38.89,61
H 窒息量,6117,2025-06-10,1,-1.937,10
H 窒息量,6114,2025-06-10,1,-13.242,5
H 窒息量,6854,2025-06-10,1,-7.034,4
H 窒息量,4523,2025-06-10,1,-3.963,32
H 窒息量,6206,2025-06-11,1,-10.375,8
H 窒息量,3702,2025-06-11,3,-2.873,7
H 窒息量,5469,2025-06-11,2,-5.647,7
H 窒息量,3059,2025-06-11,1,-6.04,7
H 窒息量,2467,2025-06-11,1,-11.88,20
H 窒息量,1503,2025-06-12,2,-3.359,18
H 窒息量,2392,2025-06-12,2,-3.955,18
H 窒息量,2743,2025-06-12,2,-6.278,3
H 窒息量,1104,2025-06-12,1,-7.533,9
H 窒息量,6598,2025-06-12,1,-3.272,6
H 窒息量,6859,2025-06-13,2,-8.829,7
H 窒息量,6143,2025-06-13,1,-1.836,2
H 窒息量,6961,2025-06-13,2,-2.935,1
H 窒息量,3176,2025-06-13,1,-2.693,2
H 窒息量,2892,2025-06-16,1,5.502,61
H 窒息量,5607,2025-06-16,2,-4.131,5
H 窒息量,3609,2025-06-16,3,4.152,61
H 窒息量,8401,2025-06-16,1,-2.412,27
H 窒息量,7810,2025-06-16,2,61.176,61
H 窒息量,2419,2025-06-17,2,-7.49,40
H 窒息量,8046,2025-06-17,1,63.303,61
H 窒息量,4960,2025-06-17,2,1.578,61
H 窒息量,6885,2025-06-17,3,-3.995,29
H 窒息量,6727,2025-06-17,1,233.662,61
H 窒息量,2889,2025-06-18,1,-2.065,4
H 窒息量,6517,2025-06-18,1,-4.426,3
H 窒息量,2402,2025-06-18,1,-2.483,13
H 窒息量,3006,2025-06-18,1,-1.128,8
H 窒息量,8071,2025-06-18,1,-4.485,3
H 窒息量,1325,2025-06-19,1,-3.218,1
H 窒息量,6276,2025-06-19,3,-5.61,13
H 窒息量,6243,2025-06-19,2,-4.804,2
H 窒息量,4560,2025-06-19,1,-3.813,2
H 窒息量,4737,2025-06-19,1,-10.664,8
H 窒息量,2466,2025-06-20,3,-6.67,21
H 窒息量,9955,2025-06-20,3,1.531,1
H 窒息量,7402,2025-06-20,1,-0.236,1
H 窒息量,4432,2025-06-20,2,-8.55,2
H 窒息量,6722,2025-06-20,3,-1.175,3
H 窒息量,2436,2025-06-23,1,-0.802,27
H 窒息量,4120,2025-06-23,1,-4.899,49
H 窒息量,6584,2025-06-23,1,49.684,61
H 窒息量,5398,2025-06-23,1,-3.392,13
H 窒息量,6840,2025-06-23,3,-3.133,9
H 窒息量,8027,2025-06-24,1,-6.022,32
H 窒息量,5210,2025-06-24,4,-6.169,26
H 窒息量,7728,2025-06-24,2,-7.017,11
H 窒息量,4116,2025-06-24,3,-3.452,5
H 窒息量,6721,2025-06-24,1,-3.561,19
H 窒息量,1802,2025-06-25,2,56.332,61
H 窒息量,2329,2025-06-25,3,-0.837,2
H 窒息量,3339,2025-06-25,1,-8.77,5
H 窒息量,4909,2025-06-25,3,-12.499,19
H 窒息量,1608,2025-06-25,2,2.443,10
H 窒息量,5880,2025-06-26,2,-1.398,39
H 窒息量,6909,2025-06-26,1,-7.366,7
H 窒息量,8034,2025-06-26,1,-6.731,3
H 窒息量,5272,2025-06-26,3,-1.038,61
H 窒息量,8478,2025-06-26,1,29.222,61
H 窒息量,6179,2025-06-27,2,-5.604,2
H 窒息量,3128,2025-06-27,1,-3.894,46
H 窒息量,3362,2025-06-27,3,-7.645,5
H 窒息量,1722,2025-06-27,1,-3.171,7
H 窒息量,2243,2025-06-27,1,-5.982,12
H 窒息量,2468,2025-06-30,3,-3.61,6
H 窒息量,3147,2025-06-30,2,-5.817,6
H 窒息量,3694,2025-06-30,1,-6.495,5
H 窒息量,8059,2025-06-30,2,-4.148,13
H 窒息量,6156,2025-06-30,1,-1.991,1
H 窒息量,6742,2025-07-01,2,-15.188,5
H 窒息量,5284,2025-07-01,3,-1.847,21
H 窒息量,6603,2025-07-01,1,-5.36,7
H 窒息量,8489,2025-07-01,1,-4.95,20
H 窒息量,9911,2025-07-01,1,-1.063,12
H 窒息量,2427,2025-07-02,2,-3.721,43
H 窒息量,2351,2025-07-02,1,-2.932,4
H 窒息量,1103,2025-07-02,1,-1.606,1
H 窒息量,5243,2025-07-02,1,-1.483,3
H 窒息量,5530,2025-07-02,1,-1.227,2
H 窒息量,5426,2025-07-03,1,-10.978,3
H 窒息量,5351,2025-07-03,1,-4.136,2
H 窒息量,1591,2025-07-03,2,-4.671,4
H 窒息量,6532,2025-07-03,2,-2.317,48
H 窒息量,4128,2025-07-03,1,-2.736,2
H 窒息量,5490,2025-07-04,3,-7.905,16
H 窒息量,1434,2025-07-04,1,-4.815,26
H 窒息量,2316,2025-07-04,1,-2.274,2
H 窒息量,3040,2025-07-04,2,-4.92,1
H 窒息量,8033,2025-07-04,2,5.625,1
H 窒息量,6141,2025-07-07,4,-11.556,2
H 窒息量,2836,2025-07-07,2,-3.462,14
H 窒息量,5244,2025-07-07,3,-3.285,1
H 窒息量,4549,2025-07-07,3,-12.374,2
H 窒息量,7786,2025-07-07,2,-3.329,2
H 窒息量,5309,2025-07-08,1,79.004,61
H 窒息量,2753,2025-07-08,1,9.26,61
H 窒息量,6862,2025-07-08,1,-3.195,2
H 窒息量,1459,2025-07-08,2,1.108,61
H 窒息量,6023,2025-07-08,1,4.524,61
H 窒息量,2328,2025-07-09,1,39.815,61
H 窒息量,1616,2025-07-09,1,-7.332,1
H 窒息量,6139,2025-07-09,1,25.333,61
H 窒息量,3605,2025-07-09,1,-4.455,1
H 窒息量,6591,2025-07-09,3,-7.272,2
H 窒息量,6558,2025-07-10,2,-3.282,9
H 窒息量,3323,2025-07-10,1,-3.619,3
H 窒息量,6269,2025-07-10,2,-2.519,61
H 窒息量,3036,2025-07-10,2,-3.645,21
H 窒息量,3587,2025-07-10,2,13.481,61
H 窒息量,3376,2025-07-11,2,-2.948,2
H 窒息量,6763,2025-07-11,2,-2.98,8
H 窒息量,1229,2025-07-11,1,-5.473,10
H 窒息量,9933,2025-07-11,1,-2.449,3
H 窒息量,6667,2025-07-11,1,11.157,61
H 窒息量,6770,2025-07-14,1,-6.715,9
H 窒息量,6443,2025-07-14,2,-11.27,37
H 窒息量,5251,2025-07-14,2,-3.214,1
H 窒息量,6117,2025-07-14,1,-2.049,1
H 窒息量,2462,2025-07-14,1,-0.799,61
H 窒息量,2101,2025-07-15,1,-1.538,1
H 窒息量,2006,2025-07-15,1,-0.904,4
H 窒息量,3287,2025-07-15,3,-3.569,4
H 窒息量,8422,2025-07-15,1,8.704,61
H 窒息量,9928,2025-07-15,3,4.476,61
H 窒息量,3706,2025-07-16,3,39.481,61
H 窒息量,6153,2025-07-16,1,-2.949,61
H 窒息量,4526,2025-07-16,1,13.748,61
H 窒息量,3374,2025-07-16,1,-5.882,5
H 窒息量,3013,2025-07-16,1,-8.034,5
H 窒息量,8064,2025-07-17,1,1.705,61
H 窒息量,3030,2025-07-17,2,-3.267,4
H 窒息量,6127,2025-07-17,1,-12.58,25
H 窒息量,1721,2025-07-17,3,6.056,61
H 窒息量,1419,2025-07-17,2,-8.082,4
H 窒息量,8234,2025-07-18,2,-4.244,60
H 窒息量,8043,2025-07-18,3,-5.23,3
H 窒息量,8104,2025-07-18,1,-3.023,1
H 窒息量,4960,2025-07-18,3,-2.721,40
H 窒息量,2206,2025-07-18,2,-4.031,3
H 窒息量,6462,2025-07-21,1,-4.107,25
H 窒息量,3447,2025-07-21,3,-2.198,2
H 窒息量,1907,2025-07-21,1,8.59,61
H 窒息量,1215,2025-07-21,2,-3.779,2
H 窒息量,7547,2025-07-21,1,-14.629,31
H 窒息量,5314,2025-07-22,3,81.27,61
H 窒息量,6285,2025-07-22,1,-1.873,1
H 窒息量,3010,2025-07-22,1,-2.355,1
H 窒息量,3558,2025-07-22,1,-5.276,1
H 窒息量,3541,2025-07-22,3,-15.818,36
H 窒息量,3211,2025-07-23,2,43.302,61
H 窒息量,3515,2025-07-23,1,-2.991,5
H 窒息量,3708,2025-07-23,3,11.33,61
H 窒息量,8210,2025-07-23,2,-6.662,4
H 窒息量,3349,2025-07-23,2,-2.091,1
H 窒息量,3252,2025-07-24,1,-1.582,1
H 窒息量,5245,2025-07-24,2,-2.003,3
H 窒息量,6240,2025-07-24,2,-2.271,17
H 窒息量,6666,2025-07-24,1,13.666,61
H 窒息量,5310,2025-07-24,2,-3.471,5
H 窒息量,2338,2025-07-25,3,20.538,61
H 窒息量,2349,2025-07-25,2,-2.046,50
H 窒息量,3213,2025-07-25,1,-2.797,1
H 窒息量,6461,2025-07-25,2,-7.865,35
H 窒息量,2465,2025-07-25,2,-1.25,33
H 窒息量,8086,2025-07-28,1,12.724,61
H 窒息量,4971,2025-07-28,1,-6.296,45
H 窒息量,4991,2025-07-28,1,-6.93,29
H 窒息量,2332,2025-07-28,2,-1.734,2
H 窒息量,5278,2025-07-28,3,-2.168,2
H 窒息量,5498,2025-07-29,1,53.851,61
H 窒息量,2453,2025-07-29,1,-0.942,61
H 窒息量,2498,2025-07-29,2,28.435,61
H 窒息量,2401,2025-07-29,1,17.152,61
H 窒息量,6217,2025-07-29,3,64.527,61
H 窒息量,4958,2025-07-30,3,-1.393,1
H 窒息量,1528,2025-07-30,2,10.655,61
H 窒息量,5392,2025-07-30,2,53.836,61
