variant,ticker,trade_date,open,high,low,close,volume,key_level,stop_price,actual_entry_open,actual_ret_10d_net,actual_ret_10d_stop_net,actual_stop_hit_10d
tradable_volume_ratio_ge_1_2,2431,2025-04-11,10.9,11.05,10.65,10.95,3462842,10.95,10.59675,11.2,-0.019242857142856985,-0.05971160714285704,True
tradable_volume_ratio_ge_1_2,2455,2025-04-11,83.5,90.0,83.5,88.2,14151120,84.3,83.0825,97.0,-0.022344845360824685,-0.022344845360824685,False
tradable_volume_ratio_ge_1_2,2457,2025-04-11,20.15,24.0,20.15,24.0,3788613,20.35,20.049249999999997,24.6,0.00024756097560976135,0.00024756097560976135,False
tradable_volume_ratio_ge_1_2,2458,2025-04-11,107.0,110.0,100.5,110.0,4990779,101.5,99.9975,115.0,0.06806304347826089,0.06806304347826089,False
tradable_volume_ratio_ge_1_2,2464,2025-04-11,48.4,53.5,47.0,53.4,3848029,47.45,46.765,55.3,0.055632820976491935,0.055632820976491935,False
tradable_volume_ratio_ge_1_2,2476,2025-04-11,63.6,67.0,59.7,66.9,3009569,60.0,59.401500000000006,68.6,-0.010223177842565524,-0.010223177842565524,False
tradable_volume_ratio_ge_1_2,2481,2025-04-11,38.4,40.4,38.25,40.2,4674567,38.65,38.058749999999996,40.8,0.08973823529411776,0.08973823529411776,False
tradable_volume_ratio_ge_1_2,2486,2025-04-11,66.8,72.0,65.9,72.0,14111436,66.6,65.57050000000001,74.0,-0.00585,-0.11976216216216204,True
tradable_volume_ratio_ge_1_2,2495,2025-04-11,20.6,22.15,20.1,22.1,1454921,20.2,19.9995,22.35,0.05902695749440703,0.05902695749440703,False
tradable_volume_ratio_ge_1_2,2498,2026-03-09,40.1,40.4,39.25,40.4,8283547,40.0,39.05375,41.25,-0.01433484848484854,-0.01433484848484854,False
tradable_volume_ratio_ge_1_2,2637,2025-04-11,55.9,59.0,50.6,57.6,25827702,51.1,50.347,59.2,0.02793378378378377,0.02793378378378377,False
tradable_volume_ratio_ge_1_2,2743,2025-08-14,105.5,110.5,105.5,110.5,2584636,106.5,104.9725,110.5,-0.019424660633484116,-0.05587262443438921,True
tradable_volume_ratio_ge_1_2,2743,2025-08-15,110.5,111.0,105.0,106.0,1445764,105.5,104.475,106.0,0.017734905660377408,-0.020236792452830256,True
tradable_volume_ratio_ge_1_2,2852,2025-07-17,25.3,25.6,25.3,25.4,1297498,25.35,25.1735,25.6,-0.04295937500000011,-0.02251015625000006,True
tradable_volume_ratio_ge_1_2,3003,2025-04-11,44.15,49.1,44.15,49.0,978965,46.0,43.929249999999996,50.2,0.035982669322709125,0.035982669322709125,False
tradable_volume_ratio_ge_1_2,3013,2025-04-11,80.2,83.4,80.2,83.0,7936627,81.0,79.799,89.1,-0.06196672278338942,-0.11023832772166095,True
tradable_volume_ratio_ge_1_2,3013,2026-03-10,91.1,94.7,89.5,91.0,5588741,90.9,89.0525,92.3,0.04398748645720487,0.04398748645720487,False
tradable_volume_ratio_ge_1_2,3031,2026-03-04,19.85,19.85,18.8,18.85,769532,18.85,18.706,19.1,0.16954267015706784,-0.026478272251309033,True
tradable_volume_ratio_ge_1_2,3035,2025-08-01,149.0,158.0,149.0,157.0,6247016,152.0,148.255,155.5,-0.018711736334405128,-0.018711736334405128,False
tradable_volume_ratio_ge_1_2,3040,2026-02-06,47.0,47.0,42.5,44.05,1232658,43.85,42.2875,44.3,-0.13226083521444684,-0.05127889390519178,True
tradable_volume_ratio_ge_1_2,3042,2025-11-04,90.1,90.1,82.9,84.0,6937192,83.3,82.4855,84.1,-0.024874970273483933,-0.025047384066587332,True
tradable_volume_ratio_ge_1_2,3058,2025-04-11,10.0,10.4,9.2,10.15,934782,9.27,9.154,10.4,0.022996153846153743,0.022996153846153743,False
tradable_volume_ratio_ge_1_2,3062,2025-04-11,19.4,20.2,18.05,20.2,4747269,18.15,17.95975,20.8,0.013380769230769161,0.013380769230769161,False
tradable_volume_ratio_ge_1_2,3081,2025-04-11,209.5,225.0,209.5,220.0,4418082,211.5,208.4525,232.5,0.08017150537634402,0.08017150537634402,False
tradable_volume_ratio_ge_1_2,3088,2025-07-31,85.2,85.3,84.1,85.0,1015617,84.5,83.67949999999999,84.0,-0.01656428571428579,-0.009665476190476287,True
tradable_volume_ratio_ge_1_2,3167,2025-04-11,58.8,61.3,58.8,60.9,2007148,59.4,58.506,64.0,0.053524999999999955,0.053524999999999955,False
tradable_volume_ratio_ge_1_2,3189,2025-04-11,62.1,65.8,60.8,65.5,7835211,61.2,60.495999999999995,68.7,0.07275262008733621,0.07275262008733621,False
tradable_volume_ratio_ge_1_2,3290,2025-04-11,25.25,26.4,23.8,26.4,1089442,24.0,23.681,26.6,0.012946992481203033,0.012946992481203033,False
tradable_volume_ratio_ge_1_2,3324,2025-04-11,412.0,479.0,395.0,479.0,7108590,397.0,393.025,500.0,-0.0018499999999999966,-0.0018499999999999966,False
tradable_volume_ratio_ge_1_2,3374,2025-04-11,117.0,128.5,111.0,127.5,5401527,112.0,110.445,132.5,-0.0020764150943396236,-0.0020764150943396236,False
tradable_volume_ratio_ge_1_2,3376,2025-04-22,165.0,176.0,162.0,168.5,13513870,167.5,161.19,176.5,0.002648583569405138,0.002648583569405138,False
tradable_volume_ratio_ge_1_2,3390,2026-03-11,22.85,22.85,21.3,21.8,1094021,21.35,21.1935,21.8,0.0033243119266054494,-0.033671100917431175,True
tradable_volume_ratio_ge_1_2,3483,2025-04-11,91.5,99.2,91.4,98.9,1871095,92.7,90.94300000000001,101.0,0.05355594059405946,0.05355594059405946,False
tradable_volume_ratio_ge_1_2,3483,2025-09-09,115.0,115.0,109.5,111.0,2948121,110.0,108.9525,112.5,-0.00585,-0.00585,False
tradable_volume_ratio_ge_1_2,3483,2026-03-09,84.0,85.5,81.8,82.8,882319,82.0,81.39099999999999,84.5,-0.0425363905325443,-0.04264289940828412,True
tradable_volume_ratio_ge_1_2,3508,2026-04-13,21.4,26.1,21.4,26.05,4923951,23.15,21.293,23.45,0.04745490405117261,0.04745490405117261,False
tradable_volume_ratio_ge_1_2,3529,2025-07-23,2010.0,2050.0,1985.0,2050.0,1147807,2000.0,1975.075,2085.0,-0.03462697841726623,-0.058571822541966446,True
tradable_volume_ratio_ge_1_2,3533,2025-04-11,1040.0,1155.0,1040.0,1135.0,3791024,1050.0,1034.8,1150.0,0.08545434782608688,0.08545434782608688,False
tradable_volume_ratio_ge_1_2,3533,2025-11-14,1235.0,1250.0,1210.0,1220.0,1121045,1220.0,1203.95,1240.0,0.050601612903225755,-0.03492258064516127,True
tradable_volume_ratio_ge_1_2,3533,2025-11-17,1240.0,1255.0,1205.0,1210.0,1053391,1210.0,1198.975,1205.0,0.05224128630705396,-0.010850000000000116,True
tradable_volume_ratio_ge_1_2,3535,2025-04-11,27.15,29.8,27.15,29.8,1244488,27.45,27.014249999999997,30.85,0.037910129659643486,0.037910129659643486,False
tradable_volume_ratio_ge_1_2,3548,2025-04-11,109.0,114.5,106.0,113.5,1959155,107.5,105.47,120.0,0.01914999999999991,0.01914999999999991,False
tradable_volume_ratio_ge_1_2,3583,2025-04-11,213.0,238.0,202.5,237.5,1539969,204.5,201.4875,255.0,0.05297352941176472,0.05297352941176472,False
tradable_volume_ratio_ge_1_2,3663,2025-04-11,42.2,43.35,40.3,43.35,1065496,40.7,40.098499999999994,44.5,0.1851612359550562,0.1851612359550562,False
tradable_volume_ratio_ge_1_2,3673,2025-04-11,26.7,29.95,26.0,29.2,6978036,26.05,25.87,29.75,0.03448613445378159,0.03448613445378159,False
tradable_volume_ratio_ge_1_2,3689,2025-04-11,68.3,71.2,63.5,71.2,3344970,64.1,63.1825,74.5,0.06394865771812089,0.06394865771812089,False
tradable_volume_ratio_ge_1_2,3693,2025-04-11,241.5,260.0,227.0,260.0,666227,229.0,225.865,270.0,0.07748333333333327,0.07748333333333327,False
tradable_volume_ratio_ge_1_2,3693,2025-08-13,286.0,292.0,283.0,286.0,938477,283.5,281.585,286.0,-0.025080769230769275,-0.02128706293706304,True
tradable_volume_ratio_ge_1_2,3694,2025-04-11,40.0,41.75,37.35,41.55,2610733,37.75,37.16325,43.1,0.01619176334106722,0.01619176334106722,False
tradable_volume_ratio_ge_1_2,3707,2025-04-11,31.3,33.75,31.0,33.65,1366633,31.3,30.845,34.85,-0.04889160688665715,-0.12077109038737452,True
tradable_volume_ratio_ge_1_2,3712,2026-04-08,17.05,18.55,16.7,18.1,3716566,17.75,16.6165,18.55,0.14239797843665772,-0.1100818059299192,True
tradable_volume_ratio_ge_1_2,3712,2026-04-13,17.3,17.35,16.6,16.95,1270577,16.7,16.517000000000003,17.4,0.17231091954023006,0.17231091954023006,False
tradable_volume_ratio_ge_1_2,4164,2025-04-11,38.0,40.85,35.5,40.65,3695164,35.8,35.3225,41.0,0.03805243902439028,0.03805243902439028,False
tradable_volume_ratio_ge_1_2,4164,2026-01-07,35.1,35.2,34.7,35.1,1316449,35.05,34.526500000000006,36.2,-0.05004889502762431,-0.05207928176795571,True
tradable_volume_ratio_ge_1_2,4174,2025-04-11,47.55,47.55,45.6,46.9,1511175,46.1,45.372,48.0,-0.21418333333333336,-0.060599999999999966,True
