date,ticker,market_value
2026-03-31,2887H,8830653600
2026-03-31,2887I,28982496367
2026-03-31,2887Z1,5235000000
2026-03-31,2889,54140095718
2026-03-31,2890,445221293843
2026-03-31,2891,1009472007124
2026-03-31,2891B,21399786000
2026-03-31,2891C,10166260000
2026-03-31,2892,405501015930
2026-03-31,2897,28053578780
2026-03-31,2897B,2962500000
2026-03-31,2901,1731125807
2026-03-31,2903,32164551370
2026-03-31,2904,1303726736
2026-03-31,2905,15989352523
2026-03-31,2906,2708060592
2026-03-31,2908,10197751160
2026-03-31,2910,3683463000
2026-03-31,2911,536142595
2026-03-31,2912,233395196248
2026-03-31,2913,9638000000
2026-03-31,2915,51737334468
2026-03-31,2916,3115015520
2026-03-31,2923,30716241732
2026-03-31,2924,884610878
2026-03-31,2926,1751047568
2026-03-31,2929,671197227
2026-03-31,2937,1922378196
2026-03-31,2939,1202484756
2026-03-31,2941,570969000
2026-03-31,2945,2700000000
2026-03-31,2947,1667861456
2026-03-31,2948,1170000000
2026-03-31,2949,1764927360
2026-03-31,3002,1871700000
2026-03-31,3003,7518131187
2026-03-31,3004,6335134303
2026-03-31,3005,60471050250
2026-03-31,3006,44592863700
2026-03-31,3008,287623964535
2026-03-31,3010,30094670772
2026-03-31,3011,1549279869
2026-03-31,3013,19754878959
2026-03-31,3014,19005525698
2026-03-31,3015,9400549890
2026-03-31,3016,14946466224
2026-03-31,3017,772452642430
2026-03-31,3018,893225923
2026-03-31,3019,33788512021
2026-03-31,3021,1489773000
2026-03-31,3022,10719485853
2026-03-31,3023,60257322514
2026-03-31,3024,2763260235
2026-03-31,3025,3177240640
2026-03-31,3026,22809918725
2026-03-31,3027,2478415458
2026-03-31,3028,11529921980
2026-03-31,3029,15614987322
2026-03-31,3030,60353188000
2026-03-31,3031,3810470928
2026-03-31,3032,7023708812
2026-03-31,3033,15222472698
2026-03-31,3034,230930102486
2026-03-31,3035,36737594133
2026-03-31,3036,274415140517
2026-03-31,3037,700323617067
2026-03-31,3038,3156022440
2026-03-31,3040,3307500000
2026-03-31,3041,3014808411
2026-03-31,3042,31795448412
2026-03-31,3043,765871208
2026-03-31,3044,177917596473
2026-03-31,3045,405835537399
2026-03-31,3046,3632143002
2026-03-31,3047,3489733385
2026-03-31,3048,9295636403
2026-03-31,3049,9183020557
2026-03-31,3050,2007048628
2026-03-31,3051,3289900000
2026-03-31,3052,2565703481
2026-03-31,3054,5452010372
2026-03-31,3055,6427097916
2026-03-31,3056,7088187002
2026-03-31,3057,1031542361
2026-03-31,3058,1882073528
2026-03-31,3059,10800867578
2026-03-31,3060,3913672756
2026-03-31,3062,9787222404
2026-03-31,3064,359116048
2026-03-31,3066,1532652791
2026-03-31,3067,0
2026-03-31,3071,2997500000
2026-03-31,3073,1066797756
2026-03-31,3078,12642943158
2026-03-31,3081,145714711275
2026-03-31,3083,2313523452
2026-03-31,3085,904152673
2026-03-31,3086,7908604790
2026-03-31,3088,8637310265
2026-03-31,3090,26024827075
2026-03-31,3092,2956818833
2026-03-31,3093,6575547593
2026-03-31,3094,1845199376
2026-03-31,3095,450676000
2026-03-31,3105,149015044976
2026-03-31,3114,1667322675
2026-03-31,3115,684433390
2026-03-31,3118,1072567023
2026-03-31,3122,976317583
2026-03-31,3128,1107229243
2026-03-31,3130,7301954000
2026-03-31,3131,80344041250
2026-03-31,3135,7904327310
2026-03-31,3138,8426600553
2026-03-31,3141,3097662884
2026-03-31,3147,6705928559
2026-03-31,3149,9852473454
2026-03-31,3150,767722117
2026-03-31,3152,9110138400
2026-03-31,3158,2757156675
2026-03-31,3162,8586925827
2026-03-31,3163,63466103908
2026-03-31,3164,1556787588
2026-03-31,3167,32864749517
2026-03-31,3168,3079085609
2026-03-31,3169,5654385498
2026-03-31,3171,2185798428
2026-03-31,3176,4402093458
2026-03-31,3178,2545325000
2026-03-31,3188,5058313133
2026-03-31,3189,164927825480
2026-03-31,3191,588564644
2026-03-31,3205,4221601938
2026-03-31,3206,2350773178
2026-03-31,3207,4337364697
2026-03-31,3209,9728843529
2026-03-31,3211,53256967245
2026-03-31,3213,5780526380
2026-03-31,3217,13650786755
2026-03-31,3218,11226049118
2026-03-31,3219,4490884440
2026-03-31,3221,3708692483
2026-03-31,3224,3283251216
2026-03-31,3226,2863938970
2026-03-31,3227,26639268534
2026-03-31,3228,9475273088
2026-03-31,3229,1265981100
2026-03-31,3230,3397430550
2026-03-31,3231,389600500625
2026-03-31,3232,1059418929
2026-03-31,3234,9218957028
2026-03-31,3236,3202518697
2026-03-31,3252,1011444443
2026-03-31,3257,4134861962
2026-03-31,3259,1185696428
2026-03-31,3260,106273406080
2026-03-31,3264,76221446818
2026-03-31,3265,19417286408
2026-03-31,3266,4615317448
2026-03-31,3268,519075900
2026-03-31,3272,966593266
2026-03-31,3276,969006057
2026-03-31,3284,2099135853
2026-03-31,3285,1168811111
2026-03-31,3287,1224577952
2026-03-31,3288,237600000
2026-03-31,3289,11041205888
2026-03-31,3290,3680773387
2026-03-31,3293,212196574680
2026-03-31,3294,4105695081
2026-03-31,3296,2113429233
2026-03-31,3297,1200446519
2026-03-31,3303,4205850133
2026-03-31,3305,14363409718
2026-03-31,3306,2320363137
2026-03-31,3308,1200000000
2026-03-31,3310,5160794919
2026-03-31,3311,3150000000
2026-03-31,3312,6273231095
2026-03-31,3313,2594018816
2026-03-31,3317,4432500000
2026-03-31,3321,1326152043
2026-03-31,3322,1495460531
2026-03-31,3323,3062848044
2026-03-31,3324,80669740671
2026-03-31,3325,1377107625
2026-03-31,3332,2645733530
2026-03-31,3338,5089881364
2026-03-31,3339,2436399780
2026-03-31,3346,2188171754
2026-03-31,3349,1246238078
2026-03-31,3354,1661664496
2026-03-31,3356,3765252751
2026-03-31,3357,15482953102
2026-03-31,3360,1061991192
2026-03-31,3362,13147717343
2026-03-31,3363,62502311850
2026-03-31,3372,3243494000
2026-03-31,3373,814281172
2026-03-31,3374,41654422506
2026-03-31,3376,37390890002
2026-03-31,3379,1388523802
2026-03-31,3380,18987232023
2026-03-31,3388,4762209619
2026-03-31,3390,1630488048
2026-03-31,3402,8290913042
2026-03-31,3406,49325090063
2026-03-31,3413,31218620123
2026-03-31,3416,11403749786
2026-03-31,3419,1885518526
2026-03-31,3426,1252680000
2026-03-31,3430,2316295040
2026-03-31,3432,696795000
2026-03-31,3434,1008352572
2026-03-31,3437,2977688800
2026-03-31,3438,2065862697
2026-03-31,3441,1189185624
2026-03-31,3443,290135787315
2026-03-31,3444,2717811371
2026-03-31,3447,2915383224
2026-03-31,3450,35254894444
2026-03-31,3455,7391567625
2026-03-31,3465,1289539963
2026-03-31,3466,2029238409
2026-03-31,3467,1275369329
2026-03-31,3479,6079144727
2026-03-31,3481,190542356487
2026-03-31,3483,7438599201
2026-03-31,3484,3448733269
2026-03-31,3489,2071354349
2026-03-31,3490,1377911197
2026-03-31,3491,98047303125
2026-03-31,3492,815450220
2026-03-31,3494,747972000
2026-03-31,3498,4221710251
2026-03-31,3499,992219258
2026-03-31,3501,5558122569
2026-03-31,3504,5748613164
2026-03-31,3508,4073373330
2026-03-31,3511,1455507599
2026-03-31,3512,2419748761
2026-03-31,3515,24956406938
2026-03-31,3516,1060183557
2026-03-31,3518,2048111489
2026-03-31,3520,970739570
2026-03-31,3521,1894952176
2026-03-31,3522,1306407423
2026-03-31,3523,0
2026-03-31,3526,17586223470
2026-03-31,3527,2266701375
2026-03-31,3528,4131631392
2026-03-31,3529,196391941460
2026-03-31,3530,4284417270
2026-03-31,3531,1284675231
2026-03-31,3532,50614203150
2026-03-31,3533,230696116550
2026-03-31,3535,8181918846
2026-03-31,3537,2353768671
2026-03-31,3540,1891168103
2026-03-31,3541,1355196865
2026-03-31,3543,5198907523
2026-03-31,3545,10490230559
2026-03-31,3546,4054856216
2026-03-31,3548,5243399145
2026-03-31,3550,1892880000
2026-03-31,3551,10275356850
2026-03-31,3552,5649887872
2026-03-31,3555,5959820753
2026-03-31,3556,2694630301
2026-03-31,3557,2533678822
2026-03-31,3558,6408105589
2026-03-31,3563,48610252080
2026-03-31,3564,2353099380
2026-03-31,3567,855640800
2026-03-31,3570,2752617000
2026-03-31,3576,34590651719
2026-03-31,3577,4496785406
2026-03-31,3580,2727422399
2026-03-31,3581,3407200800
2026-03-31,3583,36428748000
2026-03-31,3587,14413220310
2026-03-31,3588,2870284327
2026-03-31,3591,2871389991
2026-03-31,3592,16612294494
2026-03-31,3593,812019744
2026-03-31,3594,3660429858
2026-03-31,3596,33493856792
2026-03-31,3597,904399942
2026-03-31,3605,8848243187
2026-03-31,3607,1691105122
2026-03-31,3609,1045007326
2026-03-31,3611,8785674790
2026-03-31,3615,2095089466
2026-03-31,3617,15819896232
2026-03-31,3622,8504611120
2026-03-31,3623,636253623
2026-03-31,3624,5315540143
2026-03-31,3625,1947907343
2026-03-31,3628,2974500000
2026-03-31,3629,670629814
2026-03-31,3630,5656114190
2026-03-31,3631,2270530225
2026-03-31,3632,392541485
2026-03-31,3645,9873653745
2026-03-31,3646,947066641
2026-03-31,3652,2001348375
2026-03-31,3653,542389008975
2026-03-31,3661,200926402075
2026-03-31,3663,7486091106
2026-03-31,3664,655994504
2026-03-31,3665,337506790800
2026-03-31,3666,3605748608
2026-03-31,3669,2978084397
2026-03-31,3672,434417494
2026-03-31,3673,17649207141
2026-03-31,3675,9630013025
2026-03-31,3679,7342089679
2026-03-31,3680,36158877774
2026-03-31,3684,1743097259
2026-03-31,3685,2275816400
2026-03-31,3686,1361613100
2026-03-31,3687,1986937709
2026-03-31,3689,9033921656
2026-03-31,3691,9509933970
2026-03-31,3693,20334598262
2026-03-31,3694,8382643953
2026-03-31,3701,13174532288
2026-03-31,3702,147757001304
2026-03-31,3703,18193073158
2026-03-31,3704,13585050519
2026-03-31,3705,14413483380
2026-03-31,3706,97948280138
2026-03-31,3707,18720426599
2026-03-31,3708,11615040696
2026-03-31,3709,7898318405
2026-03-31,3710,1867129771
2026-03-31,3711,1452684563712
2026-03-31,3712,5331142461
2026-03-31,3713,1352181500
2026-03-31,3714,33613187953
2026-03-31,3715,49625552200
2026-03-31,3716,4897335578
2026-03-31,3717,4499853884
2026-03-31,4102,817807450
2026-03-31,4104,14504294112
2026-03-31,4105,18101717015
2026-03-31,4106,2230145410
2026-03-31,4107,8073256144
2026-03-31,4108,2502597875
2026-03-31,4109,1513892683
2026-03-31,4111,1738123522
2026-03-31,4113,3929348329
2026-03-31,4114,15764427152
2026-03-31,4116,1742530600
2026-03-31,4119,6082989471
2026-03-31,4120,4025066322
2026-03-31,4121,1307419111
2026-03-31,4123,30829639797
2026-03-31,4126,5757180000
2026-03-31,4127,1647360000
2026-03-31,4128,9881266030
2026-03-31,4129,9431509651
2026-03-31,4130,4481344725
2026-03-31,4131,1431875000
2026-03-31,4133,1362455865
2026-03-31,4137,8620450575
2026-03-31,4138,2423751000
2026-03-31,4139,1016942873
2026-03-31,4142,7881467213
2026-03-31,4147,14011016243
2026-03-31,4148,2924752994
2026-03-31,4153,1912583222
2026-03-31,4154,550896500
2026-03-31,4155,1897065548
2026-03-31,4157,7901352683
2026-03-31,4160,1182381796
2026-03-31,4161,1459320178
2026-03-31,4162,8376464300
2026-03-31,4163,5165881086
2026-03-31,4164,5599215775
2026-03-31,4166,6148787752
2026-03-31,4167,6503804042
2026-03-31,4168,2593616380
2026-03-31,4171,1101923291
2026-03-31,4173,1525045560
2026-03-31,4174,4940817247
2026-03-31,4175,2336246546
2026-03-31,4183,0
2026-03-31,4188,778994670
2026-03-31,4190,1671279846
2026-03-31,4192,719114025
2026-03-31,4198,912487800
2026-03-31,4205,7704524089
2026-03-31,4207,3871491156
2026-03-31,4303,5184371372
2026-03-31,4304,1464913560
2026-03-31,4305,2426117400
2026-03-31,4306,9237735998
2026-03-31,4401,1803572576
2026-03-31,4402,1213654166
2026-03-31,4406,524311200
2026-03-31,4413,549572792
2026-03-31,4414,3178739065
2026-03-31,4416,1004451807
2026-03-31,4417,4206967090
2026-03-31,4419,9303972315
2026-03-31,4420,1780020000
2026-03-31,4426,1554094782
2026-03-31,4430,1010111282
2026-03-31,4432,786658950
2026-03-31,4433,1250515390
2026-03-31,4438,6351825480
2026-03-31,4439,3301507440
2026-03-31,4440,1162685600
2026-03-31,4441,12957348609
2026-03-31,4442,2002621234
2026-03-31,4502,899400586
2026-03-31,4503,2983737721
2026-03-31,4506,20621898000
2026-03-31,4510,4730868178
2026-03-31,4513,1915562177
2026-03-31,4523,1903005700
2026-03-31,4526,8154446752
2026-03-31,4527,3240283344
2026-03-31,4528,1472899663
2026-03-31,4529,264638670
2026-03-31,4530,766285848
2026-03-31,4532,13203006996
2026-03-31,4533,4863927177
2026-03-31,4534,2004824699
2026-03-31,4535,2122311807
2026-03-31,4536,13532180000
2026-03-31,4538,1129922476
2026-03-31,4540,4614579806
2026-03-31,4541,2743088607
2026-03-31,4542,5284878680
2026-03-31,4543,1912713600
2026-03-31,4545,2298450000
2026-03-31,4549,4902210270
2026-03-31,4550,925158244
2026-03-31,4551,14863702242
2026-03-31,4552,2407000000
2026-03-31,4554,750332724
2026-03-31,4555,2435444488
2026-03-31,4556,1125255544
2026-03-31,4557,2710408960
2026-03-31,4558,1140000000
2026-03-31,4560,2206350576
2026-03-31,4561,1846357079
2026-03-31,4562,2591361600
2026-03-31,4563,2241960000
2026-03-31,4564,4446256587
2026-03-31,4566,6201447449
2026-03-31,4568,1332665250
2026-03-31,4569,3886200000
2026-03-31,4571,7873041578
2026-03-31,4572,5580000000
2026-03-31,4576,15694042088
2026-03-31,4577,5036644795
2026-03-31,4580,3748929031
2026-03-31,4581,1664440900
2026-03-31,4583,50026923024
2026-03-31,4584,1252600200
2026-03-31,4585,29349400000
2026-03-31,4588,2458742000
2026-03-31,4590,3942880960
2026-03-31,4609,0
2026-03-31,4702,726948660
2026-03-31,4706,2410417837
2026-03-31,4707,4582168315
2026-03-31,4711,940262400
2026-03-31,4714,2493234632
2026-03-31,4716,1303095236
2026-03-31,4720,2015482251
2026-03-31,4721,5286534432
2026-03-31,4722,16445586240
2026-03-31,4726,6389476155
2026-03-31,4728,20886560500
2026-03-31,4729,1540960112
2026-03-31,4735,1286553060
2026-03-31,4736,11587997984
2026-03-31,4737,5239940153
2026-03-31,4739,9660318348
2026-03-31,4741,1301971755
2026-03-31,4743,24971346921
2026-03-31,4744,2034420284
2026-03-31,4745,1456051484
2026-03-31,4746,6445719617
2026-03-31,4747,2430839919
2026-03-31,4749,74000826270
2026-03-31,4754,1134106402
2026-03-31,4755,14098840000
2026-03-31,4760,6330892610
2026-03-31,4763,41593617474
2026-03-31,4764,10008421254
2026-03-31,4766,37196085630
2026-03-31,4767,780662750
2026-03-31,4768,20681010500
2026-03-31,4770,17314804000
2026-03-31,4771,10477068350
2026-03-31,4772,40612426800
2026-03-31,4804,436271035
2026-03-31,4806,1049444466
2026-03-31,4807,703093059
2026-03-31,4903,4729932759
2026-03-31,4904,331485630308
2026-03-31,4905,2337877516
2026-03-31,4906,15414767702
2026-03-31,4907,4790811298
2026-03-31,4908,7860799154
2026-03-31,4909,4975920851
2026-03-31,4911,2188767161
2026-03-31,4912,5977995121
2026-03-31,4915,32979997680
2026-03-31,4916,6204822690
2026-03-31,4919,37359108852
2026-03-31,4923,1172621680
2026-03-31,4924,379076972
2026-03-31,4927,10637260218
2026-03-31,4930,1556000000
2026-03-31,4931,8556331811
2026-03-31,4933,4648814573
2026-03-31,4934,3667500000
2026-03-31,4935,4632664071
2026-03-31,4938,204380980849
2026-03-31,4939,2680883696
2026-03-31,4942,5331667107
2026-03-31,4943,0
2026-03-31,4946,827960276
2026-03-31,4949,4492386381
2026-03-31,4950,839958507
2026-03-31,4951,2253815058
2026-03-31,4952,4216612870
2026-03-31,4953,7899877512
2026-03-31,4956,3172900258
2026-03-31,4958,197548743109
2026-03-31,4960,13892440928
2026-03-31,4961,18430547656
2026-03-31,4966,38107507088
2026-03-31,4967,16907694312
2026-03-31,4968,9313199698
2026-03-31,4971,22871844996
2026-03-31,4972,1006927990
2026-03-31,4973,4041277697
2026-03-31,4974,5038757228
2026-03-31,4976,3880084950
2026-03-31,4977,14193601857
2026-03-31,4979,48096789651
2026-03-31,4987,2588493600
2026-03-31,4989,8914139550
2026-03-31,4991,47167890510
2026-03-31,4994,6412636440
2026-03-31,4995,1724977458
2026-03-31,4999,1592528080
2026-03-31,5007,17165516963
2026-03-31,5009,19098336945
2026-03-31,5011,1338963163
2026-03-31,5013,0
2026-03-31,5014,1896793309
2026-03-31,5015,1552363238
2026-03-31,5016,1416710270
2026-03-31,5201,1494773290
2026-03-31,5202,1140403200
2026-03-31,5203,4880395960
2026-03-31,5205,392175000
2026-03-31,5206,4819641750
2026-03-31,5209,4662044892
2026-03-31,5210,1816128916
2026-03-31,5211,675721740
2026-03-31,5212,1859792100
2026-03-31,5213,19259626504
2026-03-31,5215,2383704375
2026-03-31,5220,755656350
2026-03-31,5222,11540104936
2026-03-31,5223,1193934131
2026-03-31,5225,6155709145
2026-03-31,5227,1591200000
2026-03-31,5228,877196632
2026-03-31,5230,923616045
2026-03-31,5234,33896250630
2026-03-31,5236,7470502731
2026-03-31,5243,13903635488
2026-03-31,5244,2565895402
2026-03-31,5245,1053104000
2026-03-31,5251,964774582
2026-03-31,5258,5076785124
2026-03-31,5263,6647227920
2026-03-31,5269,79637642385
2026-03-31,5272,1221602208
2026-03-31,5274,404488729500
2026-03-31,5276,602375000
2026-03-31,5278,7470000000
2026-03-31,5283,4669107183
2026-03-31,5284,13419754610
2026-03-31,5285,4775515337
2026-03-31,5287,9981396025
2026-03-31,5288,9690346358
2026-03-31,5289,80167886799
2026-03-31,5291,3019718874
2026-03-31,5292,10126974000
2026-03-31,5299,3770873492
2026-03-31,5301,0
2026-03-31,5302,1710805334
2026-03-31,5306,10949467087
2026-03-31,5309,10816469550
2026-03-31,5310,767003201
2026-03-31,5312,5765750208
2026-03-31,5314,22367200000
2026-03-31,5315,2376963445
2026-03-31,5321,1278974238
2026-03-31,5324,2705230126
2026-03-31,5328,4093244159
2026-03-31,5340,18885225112
2026-03-31,5344,1056651218
2026-03-31,5345,0
2026-03-31,5347,216617513180
2026-03-31,5348,252668181
2026-03-31,5351,20805570406
2026-03-31,5353,1823325000
2026-03-31,5355,1079798148
2026-03-31,5356,2524480000
2026-03-31,5364,747044298
2026-03-31,5371,28619817252
2026-03-31,5381,5501853833
2026-03-31,5386,9471231263
2026-03-31,5388,22532215650
2026-03-31,5392,6285612362
2026-03-31,5398,1167384856
2026-03-31,5403,7708165728
2026-03-31,5410,2721458865
2026-03-31,5425,13753942369
2026-03-31,5426,2768150000
2026-03-31,5432,2844573050
2026-03-31,5434,58260677738
2026-03-31,5438,2177582533
2026-03-31,5439,24917501536
2026-03-31,5443,16408765742
2026-03-31,5450,1768726804
2026-03-31,5452,4886886527
2026-03-31,5455,1558943149
2026-03-31,5457,6679483600
2026-03-31,5460,864038511
2026-03-31,5464,2000662444
2026-03-31,5465,3736370514
2026-03-31,5468,1045881635
2026-03-31,5469,38747430200
2026-03-31,5471,6286995972
2026-03-31,5474,5049131888
2026-03-31,5475,25997474977
2026-03-31,5478,15451358868
2026-03-31,5481,1578003891
2026-03-31,5483,68931327483
2026-03-31,5484,2715460650
2026-03-31,5487,668541442
2026-03-31,5488,909450211
2026-03-31,5489,4056904420
2026-03-31,5490,2581686597
2026-03-31,5493,3364072635
2026-03-31,5498,10026569195
2026-03-31,5508,11001863530
2026-03-31,5511,8383216000
2026-03-31,5512,6046205578
2026-03-31,5514,3707056996
2026-03-31,5515,7227363011
2026-03-31,5516,644315288
2026-03-31,5519,7200627363
2026-03-31,5520,4971947811
2026-03-31,5521,6079659914
2026-03-31,5522,55102534991
2026-03-31,5523,4526042749
2026-03-31,5525,7873108106
2026-03-31,5529,2561212647
2026-03-31,5530,19680944723
2026-03-31,5531,9644423743
2026-03-31,5533,4121789441
2026-03-31,5534,24595424880
2026-03-31,5536,85367679840
2026-03-31,5538,5945558490
2026-03-31,5543,1255347167
2026-03-31,5546,1350595793
2026-03-31,5547,1009922400
2026-03-31,5548,1454273927
2026-03-31,5601,2306880000
2026-03-31,5603,1788146149
2026-03-31,5604,3785647286
2026-03-31,5607,16600770502
2026-03-31,5608,6228345824
2026-03-31,5609,11144952000
2026-03-31,5701,493350000
2026-03-31,5703,934186600
2026-03-31,5704,1265525647
2026-03-31,5706,4330456920
2026-03-31,5864,10589746828
2026-03-31,5871,187400617130
2026-03-31,5871A,15300000000
2026-03-31,5876,189602522460
2026-03-31,5878,1038508575
2026-03-31,5880,367717970633
2026-03-31,5902,3633525000
2026-03-31,5903,42300190000
2026-03-31,5904,52530028131
2026-03-31,5905,2196661233
2026-03-31,5906,0
2026-03-31,5907,1157543520
2026-03-31,6005,59482881858
2026-03-31,6015,5129720034
2026-03-31,6016,11225836556
2026-03-31,6020,4908268845
2026-03-31,6021,9106196892
2026-03-31,6023,31037699936
2026-03-31,6024,13996504704
2026-03-31,6026,5724538602
2026-03-31,6028,2237500000
2026-03-31,6101,4372690854
2026-03-31,6103,575486889
2026-03-31,6104,8210552341
2026-03-31,6108,2590368838
2026-03-31,6109,759644637
2026-03-31,6111,4489096749
2026-03-31,6112,7958097446
2026-03-31,6113,977419863
2026-03-31,6114,1299793335
2026-03-31,6115,8773205700
2026-03-31,6116,22754892614
2026-03-31,6117,6314646435
2026-03-31,6118,1545122741
2026-03-31,6120,7277845164
2026-03-31,6121,61595182827
2026-03-31,6122,3818680805
2026-03-31,6123,2617069475
2026-03-31,6124,5164182444
2026-03-31,6125,13831195410
2026-03-31,6126,3687806238
2026-03-31,6127,4750105056
2026-03-31,6128,2685742977
2026-03-31,6129,2605588920
2026-03-31,6130,1193885000
2026-03-31,6133,2609240356
2026-03-31,6134,2317263911
2026-03-31,6136,2795981170
2026-03-31,6138,15921588500
2026-03-31,6139,122259186392
2026-03-31,6140,1021098336
2026-03-31,6141,2244409299
2026-03-31,6142,3132479166
2026-03-31,6143,8184201105
2026-03-31,6144,639170807
2026-03-31,6146,19252900611
2026-03-31,6147,51749250961
2026-03-31,6148,1605499429
2026-03-31,6150,2659029175
2026-03-31,6151,1685347650
2026-03-31,6152,2633493869
2026-03-31,6153,10083416450
2026-03-31,6154,1073072000
2026-03-31,6155,3873055472
2026-03-31,6156,2049625190
2026-03-31,6158,988644612
2026-03-31,6160,1075279184
2026-03-31,6161,2221380342
2026-03-31,6163,8337631919
2026-03-31,6164,928000000
2026-03-31,6165,3471654617
2026-03-31,6166,12527842003
2026-03-31,6167,1949100000
2026-03-31,6168,4708694953
2026-03-31,6169,384847092
2026-03-31,6170,4911631919
2026-03-31,6171,2660000000
2026-03-31,6173,10148000000
2026-03-31,6174,1100000000
2026-03-31,6175,7168316523
2026-03-31,6176,42503491838
2026-03-31,6177,22107503555
2026-03-31,6179,4184861740
2026-03-31,6180,7449702174
2026-03-31,6182,18786655308
2026-03-31,6183,13800000000
2026-03-31,6184,7493664553
2026-03-31,6185,2075665304
2026-03-31,6186,6597535950
2026-03-31,6187,78474675150
2026-03-31,6188,24105881606
2026-03-31,6189,11738194737
2026-03-31,6190,9245988406
2026-03-31,6191,43988594300
2026-03-31,6192,11057913550
2026-03-31,6194,1560000000
2026-03-31,6195,1247294609
2026-03-31,6196,55201823040
2026-03-31,6197,19350612297
2026-03-31,6198,3599407350
2026-03-31,6199,6546561908
2026-03-31,6201,4468920000
2026-03-31,6202,10770648350
2026-03-31,6203,5323128502
2026-03-31,6204,1339920640
2026-03-31,6205,4177584076
2026-03-31,6206,13791208034
2026-03-31,6207,3928219563
2026-03-31,6208,4477515058
2026-03-31,6209,8547029379
2026-03-31,6210,688693200
2026-03-31,6212,2866200000
2026-03-31,6213,53899146873
2026-03-31,6214,28585521930
2026-03-31,6215,7865020835
2026-03-31,6216,2390312479
2026-03-31,6217,19163837943
2026-03-31,6218,1564779700
2026-03-31,6219,1787029387
2026-03-31,6220,4635542556
2026-03-31,6221,4248498391
2026-03-31,6222,1450601443
2026-03-31,6223,338473226070
2026-03-31,6224,3344451347
2026-03-31,6225,522640000
2026-03-31,6226,1467291820
2026-03-31,6227,6492335346
2026-03-31,6228,631800000
2026-03-31,6229,829412385
2026-03-31,6230,11958560346
2026-03-31,6231,11458698686
2026-03-31,6233,2017445210
2026-03-31,6234,2800780504
2026-03-31,6235,9215680707
2026-03-31,6236,0
2026-03-31,6237,2787587985
2026-03-31,6239,141960420558
2026-03-31,6240,407039186
2026-03-31,6241,562485000
2026-03-31,6242,1184792125
2026-03-31,6243,1276581316
2026-03-31,6244,10217905500
2026-03-31,6245,9793434640
2026-03-31,6246,632118631
2026-03-31,6248,2009118595
2026-03-31,6257,72344892588
2026-03-31,6259,458266019
2026-03-31,6261,9251855208
2026-03-31,6263,7593867126
2026-03-31,6264,863128992
2026-03-31,6265,4254197436
2026-03-31,6266,4362261022
2026-03-31,6269,18483120713
2026-03-31,6270,1742320080
2026-03-31,6271,29372652372
2026-03-31,6272,2522417796
2026-03-31,6274,157210382997
2026-03-31,6275,3601542942
2026-03-31,6276,725214700
2026-03-31,6277,8291298920
2026-03-31,6278,27046847653
2026-03-31,6279,12853699488
2026-03-31,6281,5573519509
2026-03-31,6282,39034928100
2026-03-31,6283,2964728726
2026-03-31,6284,11873733178
2026-03-31,6285,82222832230
2026-03-31,6290,30465490646
2026-03-31,6291,14448000000
2026-03-31,6292,2157612966
2026-03-31,6294,1052303082
2026-03-31,6405,2023350000
2026-03-31,6409,63497381784
2026-03-31,6411,7204143811
2026-03-31,6412,28975607810
2026-03-31,6414,37273264120
2026-03-31,6415,109043772811
2026-03-31,6416,5706510188
2026-03-31,6417,4333085000
2026-03-31,6418,995959700
2026-03-31,6419,1172482047
2026-03-31,6423,2493686400
2026-03-31,6425,3047345400
2026-03-31,6426,5237224000
2026-03-31,6431,2288872623
2026-03-31,6432,1060754266
2026-03-31,6435,5431888500
2026-03-31,6438,13728456275
2026-03-31,6441,1050373051
2026-03-31,6442,148339247200
2026-03-31,6443,22005546386
2026-03-31,6446,227945622000
2026-03-31,6449,13738827843
2026-03-31,6451,31809580800
2026-03-31,6456,17539075620
2026-03-31,6461,3174661346
2026-03-31,6462,8924323741
2026-03-31,6464,9851787198
2026-03-31,6465,2033583192
2026-03-31,6469,12153951202
2026-03-31,6470,1809316800
2026-03-31,6472,55934864530
2026-03-31,6474,1885690544
2026-03-31,6477,4097356188
2026-03-31,6482,894826969
2026-03-31,6485,3560939530
2026-03-31,6486,4275036024
2026-03-31,6488,201046821363
2026-03-31,6491,21606000000
2026-03-31,6492,4531142448
2026-03-31,6494,1344442794
2026-03-31,6496,1282061124
2026-03-31,6498,3982494398
2026-03-31,6499,8695956902
2026-03-31,6504,2925780000
2026-03-31,6505,524880376825
2026-03-31,6506,1363071670
2026-03-31,6508,2405780419
2026-03-31,6509,8726523674
2026-03-31,6510,100990187760
2026-03-31,6512,497622000
2026-03-31,6515,257697740300
2026-03-31,6516,3425285648
2026-03-31,6517,1694079536
2026-03-31,6523,5225524500
2026-03-31,6525,10297981243
2026-03-31,6526,77722577056
2026-03-31,6527,1799919485
2026-03-31,6530,2851875000
2026-03-31,6531,71821566544
2026-03-31,6532,2711028643
2026-03-31,6533,8711956692
2026-03-31,6534,8892200000
2026-03-31,6535,24001237975
2026-03-31,6538,2745063300
2026-03-31,6541,10560746643
2026-03-31,6542,2343635154
2026-03-31,6546,4298128211
2026-03-31,6547,18837320565
2026-03-31,6548,44386701490
2026-03-31,6550,16466944975
2026-03-31,6552,2128950000
2026-03-31,6556,1874500000
2026-03-31,6558,2588572950
2026-03-31,6560,1268137621
2026-03-31,6561,27129512760
2026-03-31,6568,6427846500
